order_id,order_date,customer_id,product_id,region_id,quantity,revenue_gross,revenue_net,cogs,gross_margin,order_status,discount_amount
ORD-11193,2022-03-18,C00599,P00074,3,4,24610.36,24610.36,15786.52,8823.84,Completed,0.0
ORD-11194,2022-03-18,C00462,P00129,4,2,3965.52,3965.52,2851.52,1114.0,Cancelled,0.0
ORD-11195,2022-03-18,C00501,P00027,2,5,30236.550000000003,30236.550000000003,24925.050000000003,5311.5,Returned,0.0
ORD-11196,2022-03-18,C00546,P00003,1,3,14922.87,14176.7265,11690.64,2486.0864999999994,Completed,746.1435000000001
ORD-11197,2022-03-18,C00417,P00019,3,2,2241.74,2241.74,1746.88,494.8599999999997,Completed,0.0
ORD-11198,2022-03-19,C00763,P00143,1,3,16068.51,15265.0845,13214.22,2050.8645,Cancelled,803.4254999999994
ORD-11199,2022-03-19,C00098,P00132,2,5,112253.95,112253.95,72874.35,39379.600000000006,Completed,0.0
ORD-11200,2022-03-19,C00149,P00001,3,4,80865.4,80865.4,56078.88,24786.52,Completed,0.0
ORD-11201,2022-03-19,C00162,P00108,2,4,22213.68,22213.68,16146.08,6067.6,Completed,0.0
ORD-11202,2022-03-19,C01133,P00116,4,2,7133.76,7133.76,5289.66,1844.1000000000004,Completed,0.0
ORD-11203,2022-03-19,C00243,P00019,1,3,3362.61,3026.349,2620.32,406.02899999999954,Completed,336.26099999999997
ORD-11204,2022-03-19,C00026,P00029,4,2,3421.38,3079.242,2393.98,685.2620000000002,Completed,342.1379999999999
ORD-11205,2022-03-19,C01180,P00066,1,3,10511.88,10511.88,6625.38,3886.500000000001,Completed,0.0
ORD-11206,2022-03-19,C00907,P00087,2,4,24460.44,19568.352,16429.68,3138.6719999999987,Completed,4892.088
ORD-11207,2022-03-19,C00982,P00050,2,4,25204.16,25204.16,16611.88,8592.279999999999,Completed,0.0
ORD-11208,2022-03-19,C00353,P00097,2,4,4214.72,4214.72,2775.8,1438.92,Completed,0.0
ORD-11209,2022-03-19,C00455,P00074,4,1,6152.59,6152.59,3946.63,2205.96,Completed,0.0
ORD-11210,2022-03-19,C01024,P00092,2,1,1178.69,1060.821,775.68,285.1410000000002,Completed,117.86900000000014
ORD-11211,2022-03-19,C00704,P00108,1,5,27767.1,22213.68,20182.6,2031.0800000000015,Completed,5553.419999999998
ORD-11212,2022-03-19,C00560,P00101,2,2,36117.92,36117.92,24249.78,11868.14,Completed,0.0
ORD-11213,2022-03-19,C01189,P00033,3,4,17325.68,16459.396,11114.56,5344.836000000001,Completed,866.2839999999997
ORD-11214,2022-03-19,C00898,P00036,4,1,890.15,845.6424999999999,717.36,128.2824999999999,Cancelled,44.50750000000005
ORD-11215,2022-03-19,C01018,P00012,2,3,13447.95,13447.95,9543.75,3904.199999999999,Completed,0.0
ORD-11216,2022-03-19,C01095,P00074,1,4,24610.36,24610.36,15786.52,8823.84,Completed,0.0
ORD-11217,2022-03-20,C00302,P00111,2,4,6483.64,6483.64,4542.52,1941.12,Completed,0.0
ORD-11218,2022-03-20,C00932,P00115,4,4,10659.2,10659.2,7784.6,2874.6000000000004,Completed,0.0
ORD-11219,2022-03-20,C00960,P00083,4,2,12914.6,12268.87,8117.54,4151.329999999999,Completed,645.7299999999996
ORD-11220,2022-03-20,C00632,P00054,3,2,3411.24,3411.24,2820.42,590.8199999999997,Completed,0.0
ORD-11221,2022-03-20,C01183,P00047,1,5,14328.9,12896.010000000002,11135.1,1760.9100000000017,Completed,1432.8899999999976
ORD-11222,2022-03-20,C00589,P00150,2,5,37862.7,35969.564999999995,23943.800000000003,12025.764999999992,Completed,1893.135000000002
ORD-11223,2022-03-20,C00566,P00047,3,5,14328.9,12896.010000000002,11135.1,1760.9100000000017,Completed,1432.8899999999976
ORD-11224,2022-03-20,C00585,P00006,1,5,12954.1,12954.1,8751.849999999999,4202.250000000002,Completed,0.0
ORD-11225,2022-03-20,C00541,P00106,2,4,13633.4,13633.4,8673.4,4960.0,Completed,0.0
ORD-11226,2022-03-20,C00309,P00117,1,2,6353.86,6036.167,4956.18,1079.9869999999992,Completed,317.6929999999993
ORD-11227,2022-03-20,C00762,P00016,4,1,2949.54,2949.54,2118.13,831.4099999999999,Completed,0.0
ORD-11228,2022-03-20,C00058,P00112,4,2,4143.9,4143.9,2737.16,1406.7399999999998,Completed,0.0
ORD-11229,2022-03-20,C00374,P00006,3,4,10363.28,10363.28,7001.48,3361.800000000001,Completed,0.0
ORD-11230,2022-03-20,C01058,P00014,2,5,90449.8,90449.8,60758.55,29691.249999999996,Completed,0.0
ORD-11231,2022-03-20,C01196,P00080,4,3,29175.300000000003,29175.300000000003,19765.619999999995,9409.680000000008,Completed,0.0
ORD-11232,2022-03-21,C00045,P00024,3,2,6295.32,6295.32,4233.2,2062.12,Completed,0.0
ORD-11233,2022-03-21,C00027,P00053,3,3,41931.87,41931.87,33125.13,8806.740000000005,Completed,0.0
ORD-11234,2022-03-21,C00245,P00109,2,5,33153.6,33153.6,20854.25,12299.35,Completed,0.0
ORD-11235,2022-03-21,C00531,P00100,4,5,41650.65,37485.585,27026.550000000003,10459.034999999996,Completed,4165.065000000002
ORD-11236,2022-03-21,C01037,P00032,1,5,65591.04999999999,65591.04999999999,48336.6,17254.44999999999,Completed,0.0
ORD-11237,2022-03-21,C00745,P00046,1,5,26124.25,26124.25,16866.45,9257.8,Completed,0.0
ORD-11238,2022-03-21,C00526,P00026,2,4,9678.0,9678.0,7300.4,2377.6000000000004,Completed,0.0
ORD-11239,2022-03-21,C00511,P00028,2,5,38344.4,36427.18,26648.55,9778.63,Completed,1917.2200000000012
ORD-11240,2022-03-21,C00715,P00133,1,3,5953.5,5953.5,3746.79,2206.71,Completed,0.0
ORD-11241,2022-03-21,C00362,P00095,1,5,28693.3,25823.97,21043.55,4780.420000000002,Completed,2869.329999999998
ORD-11242,2022-03-21,C00742,P00097,1,4,4214.72,4003.984,2775.8,1228.1839999999995,Cancelled,210.73600000000033
ORD-11243,2022-03-21,C00607,P00004,3,4,20365.08,20365.08,16337.08,4028.000000000002,Completed,0.0
ORD-11244,2022-03-21,C00846,P00116,2,1,3566.88,3566.88,2644.83,922.0500000000002,Completed,0.0
ORD-11245,2022-03-21,C00371,P00021,4,4,51912.24,51912.24,33130.56,18781.68,Cancelled,0.0
ORD-11246,2022-03-21,C00282,P00029,1,4,6842.76,6842.76,4787.96,2054.8,Completed,0.0
ORD-11247,2022-03-21,C00766,P00014,3,2,36179.92,36179.92,24303.42,11876.5,Completed,0.0
ORD-11248,2022-03-21,C00601,P00012,3,1,4482.65,4258.517499999999,3181.25,1077.267499999999,Completed,224.13250000000062
ORD-11249,2022-03-22,C00491,P00134,1,1,1330.24,1330.24,1023.61,306.63,Completed,0.0
ORD-11250,2022-03-22,C00040,P00134,1,2,2660.48,2527.456,2047.22,480.2359999999997,Completed,133.0239999999999
ORD-11251,2022-03-22,C00483,P00034,2,4,28659.92,28659.92,21675.24,6984.679999999997,Completed,0.0
ORD-11252,2022-03-22,C00506,P00086,3,5,28456.7,22765.36,22615.4,149.95999999999913,Completed,5691.34
ORD-11253,2022-03-22,C00293,P00093,1,2,9210.58,9210.58,6473.0,2737.58,Completed,0.0
ORD-11254,2022-03-22,C01002,P00086,1,5,28456.7,28456.7,22615.4,5841.299999999999,Completed,0.0
ORD-11255,2022-03-22,C00601,P00123,3,1,1539.32,1462.3539999999998,1230.4,231.95399999999967,Completed,76.96600000000012
ORD-11256,2022-03-22,C00580,P00150,3,3,22717.62,22717.62,14366.28,8351.339999999998,Completed,0.0
ORD-11257,2022-03-22,C00492,P00093,4,4,18421.16,18421.16,12946.0,5475.16,Completed,0.0
ORD-11258,2022-03-22,C00201,P00135,4,4,62953.8,62953.8,46040.4,16913.4,Completed,0.0
ORD-11259,2022-03-22,C00435,P00011,2,4,20053.4,19050.73,14302.52,4748.209999999999,Completed,1002.6700000000019
ORD-11260,2022-03-22,C00691,P00050,4,5,31505.2,31505.2,20764.85,10740.35,Cancelled,0.0
ORD-11261,2022-03-22,C00621,P00016,3,4,11798.16,9438.528,8472.52,966.0079999999998,Completed,2359.6319999999996
ORD-11262,2022-03-22,C00460,P00058,2,5,20283.35,20283.35,13456.9,6826.449999999997,Returned,0.0
ORD-11263,2022-03-22,C00505,P00034,4,1,7164.98,7164.98,5418.81,1746.1699999999992,Completed,0.0
ORD-11264,2022-03-22,C00993,P00102,1,1,6648.25,6648.25,4534.45,2113.8,Completed,0.0
ORD-11265,2022-03-22,C00407,P00006,1,1,2590.82,2590.82,1750.37,840.4500000000003,Cancelled,0.0
ORD-11266,2022-03-22,C01066,P00087,1,4,24460.44,24460.44,16429.68,8030.759999999998,Completed,0.0
ORD-11267,2022-03-22,C00948,P00062,3,5,25619.25,25619.25,20093.9,5525.349999999999,Completed,0.0
ORD-11268,2022-03-23,C00396,P00050,1,1,6301.04,5985.987999999999,4152.97,1833.0179999999991,Completed,315.0520000000006
ORD-11269,2022-03-23,C00172,P00008,3,5,10972.55,8778.04,7400.900000000001,1377.1400000000003,Completed,2194.5099999999984
ORD-11270,2022-03-23,C00034,P00094,2,4,25712.16,20569.728000000003,16394.24,4175.488000000001,Completed,5142.431999999997
ORD-11271,2022-03-23,C00462,P00048,4,3,16565.52,16565.52,11096.73,5468.790000000001,Cancelled,0.0
ORD-11272,2022-03-23,C00870,P00081,4,5,1416.5,1274.85,953.9,320.95000000000016,Returned,141.6500000000001
ORD-11273,2022-03-23,C00476,P00099,3,5,11370.3,10233.27,7919.450000000001,2313.82,Completed,1137.0299999999988
ORD-11274,2022-03-23,C00620,P00070,1,2,40622.72,40622.72,26220.36,14402.36,Completed,0.0
ORD-11275,2022-03-23,C00677,P00034,3,1,7164.98,6806.730999999999,5418.81,1387.9209999999985,Completed,358.2490000000007
ORD-11276,2022-03-23,C00855,P00034,2,4,28659.92,27226.923999999995,21675.24,5551.683999999994,Completed,1432.9960000000028
ORD-11277,2022-03-23,C00377,P00047,2,2,5731.56,5444.982,4454.04,990.942,Completed,286.57800000000043
ORD-11278,2022-03-23,C00640,P00096,1,3,3415.8900000000003,3245.0955000000004,2505.27,739.8255000000004,Completed,170.79449999999997
ORD-11279,2022-03-23,C01081,P00138,4,5,5403.150000000001,4862.835000000001,3460.05,1402.7850000000008,Completed,540.3149999999996
ORD-11280,2022-03-23,C01191,P00120,4,4,61428.88,61428.88,47991.96,13436.919999999998,Completed,0.0
ORD-11281,2022-03-23,C00581,P00002,2,1,10146.58,9639.251,7374.51,2264.741,Completed,507.3289999999997
ORD-11282,2022-03-23,C00963,P00093,1,4,18421.16,18421.16,12946.0,5475.16,Completed,0.0
ORD-11283,2022-03-23,C00253,P00088,1,4,17286.68,13829.344,13087.16,742.1840000000011,Completed,3457.336000000001
ORD-11284,2022-03-23,C00858,P00011,1,2,10026.7,10026.7,7151.26,2875.4400000000005,Completed,0.0
ORD-11285,2022-03-24,C01051,P00097,4,3,3161.04,3002.988,2081.8500000000004,921.1379999999996,Completed,158.05200000000013
ORD-11286,2022-03-24,C00533,P00106,4,5,17041.75,17041.75,10841.75,6200.0,Completed,0.0
ORD-11287,2022-03-24,C00770,P00095,3,1,5738.66,5738.66,4208.71,1529.9499999999998,Completed,0.0
ORD-11288,2022-03-24,C01197,P00042,1,4,22467.08,22467.08,15240.08,7227.000000000002,Completed,0.0
ORD-11289,2022-03-24,C01148,P00047,4,5,14328.9,14328.9,11135.1,3193.800000000001,Completed,0.0
ORD-11290,2022-03-24,C00867,P00146,2,3,59673.36,59673.36,37413.9,22259.460000000006,Completed,0.0
ORD-11291,2022-03-24,C01048,P00107,1,1,687.18,687.18,527.72,159.45999999999992,Completed,0.0
ORD-11292,2022-03-24,C00911,P00020,4,3,15772.920000000002,15772.920000000002,12943.41,2829.510000000002,Completed,0.0
ORD-11293,2022-03-24,C00873,P00003,3,1,4974.29,4974.29,3896.88,1077.41,Completed,0.0
ORD-11294,2022-03-24,C00627,P00034,2,1,7164.98,6806.730999999999,5418.81,1387.9209999999985,Completed,358.2490000000007
ORD-11295,2022-03-24,C00772,P00001,1,1,20216.35,18194.715,14019.72,4174.995000000001,Completed,2021.6349999999984
ORD-11296,2022-03-24,C00248,P00028,1,1,7668.88,6901.992,5329.71,1572.2820000000002,Completed,766.8879999999999
ORD-11297,2022-03-25,C00370,P00036,3,3,2670.45,2670.45,2152.08,518.3699999999999,Cancelled,0.0
ORD-11298,2022-03-25,C00397,P00069,3,2,8688.16,6950.528,6994.64,-44.11200000000008,Completed,1737.6319999999996
ORD-11299,2022-03-25,C00168,P00112,4,3,6215.849999999999,4972.68,4105.74,866.9400000000005,Completed,1243.1699999999992
ORD-11300,2022-03-25,C00824,P00099,2,4,9096.24,9096.24,6335.56,2760.6799999999994,Completed,0.0
ORD-11301,2022-03-25,C00396,P00012,1,3,13447.95,12103.155,9543.75,2559.404999999999,Completed,1344.795
ORD-11302,2022-03-25,C01200,P00003,1,3,14922.87,14176.7265,11690.64,2486.0864999999994,Completed,746.1435000000001
ORD-11303,2022-03-25,C00667,P00134,3,4,5320.96,5320.96,4094.44,1226.52,Completed,0.0
ORD-11304,2022-03-25,C00405,P00013,2,3,4305.03,4305.03,3190.86,1114.17,Completed,0.0
ORD-11305,2022-03-25,C00985,P00125,2,5,24583.0,24583.0,19808.1,4774.9000000000015,Completed,0.0
ORD-11306,2022-03-25,C00542,P00023,3,4,7041.8,7041.8,5132.16,1909.6400000000003,Completed,0.0
ORD-11307,2022-03-25,C00372,P00083,3,3,19371.9,18403.305,12176.31,6226.995000000001,Completed,968.5950000000012
ORD-11308,2022-03-25,C00976,P00003,2,2,9948.58,9451.151,7793.76,1657.3909999999996,Completed,497.4290000000001
ORD-11309,2022-03-25,C01074,P00133,4,5,9922.5,9922.5,6244.650000000001,3677.85,Completed,0.0
ORD-11310,2022-03-25,C00132,P00127,4,5,16710.6,15039.54,12107.85,2931.6899999999987,Completed,1671.0599999999977
ORD-11311,2022-03-25,C00484,P00111,1,4,6483.64,6483.64,4542.52,1941.12,Completed,0.0
ORD-11312,2022-03-25,C00233,P00062,2,1,5123.85,4099.080000000001,4018.78,80.30000000000064,Cancelled,1024.7699999999995
ORD-11313,2022-03-25,C00114,P00044,4,2,4300.5,4085.475,3055.42,1030.0549999999998,Completed,215.0250000000001
ORD-11314,2022-03-26,C00326,P00079,4,1,147.92,140.52399999999997,111.81,28.71399999999997,Completed,7.396000000000015
ORD-11315,2022-03-26,C01051,P00036,4,1,890.15,890.15,717.36,172.78999999999996,Completed,0.0
ORD-11316,2022-03-26,C00529,P00096,1,2,2277.26,2277.26,1670.18,607.0800000000002,Completed,0.0
ORD-11317,2022-03-26,C00810,P00037,3,3,15541.14,15541.14,12573.15,2967.989999999998,Completed,0.0
ORD-11318,2022-03-26,C00539,P00063,3,1,7154.3,5723.4400000000005,5694.4800000000005,28.96000000000004,Completed,1430.8599999999997
ORD-11319,2022-03-26,C01142,P00016,2,2,5899.08,4719.264,4236.26,483.0039999999999,Completed,1179.8159999999998
ORD-11320,2022-03-26,C00207,P00070,4,3,60934.08,60934.08,39330.54,21603.54,Cancelled,0.0
ORD-11321,2022-03-26,C00185,P00043,1,3,18052.38,17149.761,14488.32,2661.440999999999,Completed,902.6190000000024
ORD-11322,2022-03-26,C00427,P00117,2,2,6353.86,6036.167,4956.18,1079.9869999999992,Completed,317.6929999999993
ORD-11323,2022-03-26,C00218,P00089,1,1,6509.3,6183.835,4393.46,1790.375,Completed,325.46500000000015
ORD-11324,2022-03-26,C00144,P00129,2,1,1982.76,1883.622,1425.76,457.8619999999999,Completed,99.13799999999992
ORD-11325,2022-03-26,C00442,P00104,1,1,4114.81,4114.81,3197.45,917.3600000000006,Completed,0.0
ORD-11326,2022-03-26,C00923,P00150,1,2,15145.08,14387.826,9577.52,4810.305999999999,Completed,757.2540000000008
ORD-11327,2022-03-26,C00434,P00085,4,4,13207.08,13207.08,10162.92,3044.16,Completed,0.0
ORD-11328,2022-03-26,C00168,P00106,4,4,13633.4,12951.73,8673.4,4278.33,Completed,681.6700000000001
ORD-11329,2022-03-27,C00749,P00140,1,3,21151.92,20094.324,15019.649999999998,5074.674000000003,Completed,1057.5959999999977
ORD-11330,2022-03-27,C00071,P00137,1,1,4738.43,4501.5085,3529.51,971.9984999999996,Completed,236.92150000000038
ORD-11331,2022-03-27,C00967,P00067,2,5,7243.450000000001,7243.450000000001,5683.049999999999,1560.4000000000017,Completed,0.0
ORD-11332,2022-03-27,C00359,P00095,2,1,5738.66,5451.727,4208.71,1243.0169999999998,Completed,286.933
ORD-11333,2022-03-27,C00176,P00113,2,4,41030.72,41030.72,29692.68,11338.04,Completed,0.0
ORD-11334,2022-03-27,C00927,P00003,3,4,19897.16,19897.16,15587.52,4309.639999999999,Completed,0.0
ORD-11335,2022-03-27,C00310,P00126,1,1,7969.14,7969.14,5790.03,2179.1100000000006,Completed,0.0
ORD-11336,2022-03-27,C00269,P00135,4,5,78692.25,70823.02500000001,57550.5,13272.525000000009,Completed,7869.224999999991
ORD-11337,2022-03-27,C00482,P00102,1,5,33241.25,33241.25,22672.25,10569.0,Completed,0.0
ORD-11338,2022-03-27,C00725,P00025,1,5,92471.0,73976.8,63554.25,10422.550000000005,Completed,18494.199999999997
ORD-11339,2022-03-27,C01081,P00133,4,2,3969.0,3175.2000000000003,2497.86,677.3400000000001,Completed,793.7999999999997
ORD-11340,2022-03-27,C00304,P00112,1,5,10359.75,10359.75,6842.9,3516.8500000000004,Completed,0.0
ORD-11341,2022-03-27,C00944,P00112,2,2,4143.9,3936.705,2737.16,1199.5449999999996,Completed,207.1949999999997
ORD-11342,2022-03-27,C00154,P00047,1,4,11463.12,9170.496,8908.08,262.4160000000011,Completed,2292.6240000000016
ORD-11343,2022-03-27,C01174,P00121,1,4,25672.48,23105.232,17255.4,5849.831999999999,Completed,2567.2479999999996
ORD-11344,2022-03-27,C01045,P00060,2,2,1264.78,1264.78,826.42,438.36,Completed,0.0
ORD-11345,2022-03-27,C00858,P00149,1,4,70063.76,66560.57199999999,50539.68000000001,16020.891999999978,Completed,3503.188000000009
ORD-11346,2022-03-27,C00509,P00115,3,5,13324.0,10659.2,9730.75,928.4500000000008,Completed,2664.7999999999993
ORD-11347,2022-03-27,C01131,P00072,2,1,14728.06,14728.06,11727.75,3000.3099999999995,Completed,0.0
ORD-11348,2022-03-27,C00378,P00051,3,1,3923.65,3923.65,2987.29,936.36,Completed,0.0
ORD-11349,2022-03-28,C00016,P00087,3,1,6115.11,6115.11,4107.42,2007.69,Completed,0.0
ORD-11350,2022-03-28,C01019,P00020,3,5,26288.2,26288.2,21572.35,4715.849999999999,Completed,0.0
ORD-11351,2022-03-28,C01142,P00102,2,2,13296.5,13296.5,9068.9,4227.6,Completed,0.0
ORD-11352,2022-03-28,C00878,P00082,4,4,1510.16,1510.16,957.32,552.84,Completed,0.0
ORD-11353,2022-03-28,C01101,P00065,1,3,14069.04,14069.04,11668.95,2400.09,Completed,0.0
ORD-11354,2022-03-28,C00994,P00084,4,2,1514.62,1438.889,1148.46,290.42899999999986,Completed,75.731
ORD-11355,2022-03-28,C00960,P00013,4,4,5740.04,4592.032,4254.48,337.5520000000006,Completed,1148.0079999999998
ORD-11356,2022-03-28,C00156,P00092,1,5,5893.450000000001,5304.1050000000005,3878.4,1425.7050000000008,Completed,589.3450000000003
ORD-11357,2022-03-28,C00493,P00034,2,2,14329.96,11463.968,10837.62,626.348,Completed,2865.9919999999984
ORD-11358,2022-03-29,C00579,P00078,1,1,5067.81,5067.81,3344.86,1722.9500000000005,Completed,0.0
ORD-11359,2022-03-29,C00188,P00119,3,4,71559.84,71559.84,44793.48,26766.359999999997,Completed,0.0
ORD-11360,2022-03-29,C00531,P00086,4,2,11382.68,11382.68,9046.16,2336.5200000000004,Completed,0.0
ORD-11361,2022-03-29,C01090,P00146,2,2,39782.24,37793.128,24942.6,12850.527999999998,Completed,1989.112000000001
ORD-11362,2022-03-29,C00314,P00094,1,2,12856.08,12213.276,8197.12,4016.155999999999,Completed,642.8040000000001
ORD-11363,2022-03-29,C00748,P00012,2,5,22413.25,21292.5875,15906.25,5386.337499999998,Completed,1120.6624999999985
ORD-11364,2022-03-29,C00114,P00100,4,1,8330.13,7497.116999999999,5405.31,2091.806999999999,Completed,833.0129999999999
ORD-11365,2022-03-29,C00146,P00065,4,4,18758.72,18758.72,15558.6,3200.120000000001,Completed,0.0
ORD-11366,2022-03-29,C00835,P00062,2,5,25619.25,25619.25,20093.9,5525.349999999999,Completed,0.0
ORD-11367,2022-03-29,C00027,P00018,3,2,34026.1,30623.49,21804.84,8818.649999999998,Completed,3402.609999999997
ORD-11368,2022-03-29,C00680,P00040,3,5,10579.85,10579.85,8015.15,2564.699999999999,Completed,0.0
ORD-11369,2022-03-29,C00378,P00102,3,5,33241.25,33241.25,22672.25,10569.0,Completed,0.0
ORD-11370,2022-03-30,C01085,P00039,4,5,9617.75,9617.75,7527.0,2090.75,Completed,0.0
ORD-11371,2022-03-30,C00679,P00132,2,3,67352.37,67352.37,43724.61,23627.759999999995,Completed,0.0
ORD-11372,2022-03-30,C01051,P00088,4,5,21608.35,17286.68,16358.95,927.7299999999996,Completed,4321.669999999998
ORD-11373,2022-03-30,C00551,P00101,2,2,36117.92,34312.024,24249.78,10062.244,Returned,1805.8960000000006
ORD-11374,2022-03-30,C00899,P00115,4,1,2664.8,2531.56,1946.15,585.4099999999999,Completed,133.24000000000024
ORD-11375,2022-03-30,C01000,P00081,4,3,849.9000000000001,679.9200000000001,572.34,107.58000000000004,Completed,169.98000000000002
ORD-11376,2022-03-30,C00458,P00066,2,3,10511.88,8409.504,6625.38,1784.1240000000007,Completed,2102.3759999999984
ORD-11377,2022-03-31,C00775,P00149,3,3,52547.81999999999,52547.81999999999,37904.76000000001,14643.059999999983,Completed,0.0
ORD-11378,2022-03-31,C00117,P00097,4,4,4214.72,4214.72,2775.8,1438.92,Completed,0.0
ORD-11379,2022-03-31,C01045,P00039,2,2,3847.1,3077.6800000000003,3010.8,66.88000000000011,Cancelled,769.4199999999996
ORD-11380,2022-03-31,C00497,P00131,1,1,4700.86,4465.816999999999,3880.41,585.4069999999992,Completed,235.04300000000057
ORD-11381,2022-03-31,C00605,P00091,4,1,1909.71,1814.2245,1254.45,559.7745,Completed,95.4855
ORD-11382,2022-03-31,C00021,P00083,1,5,32286.5,30672.175,20293.85,10378.325,Completed,1614.3250000000007
ORD-11383,2022-03-31,C00337,P00108,1,3,16660.260000000002,16660.260000000002,12109.56,4550.700000000003,Completed,0.0
ORD-11384,2022-03-31,C00978,P00124,1,5,4359.25,3487.4,3505.8,-18.39999999999964,Completed,871.8499999999999
ORD-11385,2022-03-31,C00547,P00129,4,2,3965.52,3965.52,2851.52,1114.0,Completed,0.0
ORD-11386,2022-03-31,C00691,P00050,4,5,31505.2,31505.2,20764.85,10740.35,Completed,0.0
ORD-11387,2022-03-31,C00628,P00001,1,1,20216.35,20216.35,14019.72,6196.629999999999,Completed,0.0
ORD-11388,2022-03-31,C00010,P00142,4,4,9267.0,9267.0,5928.76,3338.24,Completed,0.0
ORD-11389,2022-03-31,C00640,P00086,1,1,5691.34,5406.773,4523.08,883.6930000000002,Completed,284.567
ORD-11390,2022-03-31,C00327,P00101,4,5,90294.8,85780.05999999998,60624.45,25155.609999999982,Completed,4514.74000000002
ORD-11391,2022-03-31,C00050,P00014,4,5,90449.8,90449.8,60758.55,29691.249999999996,Completed,0.0
ORD-11392,2022-04-01,C01084,P00057,3,2,4124.94,4124.94,2792.3,1332.6399999999994,Completed,0.0
ORD-11393,2022-04-01,C00275,P00063,4,4,28617.2,28617.2,22777.92,5839.279999999999,Completed,0.0
ORD-11394,2022-04-01,C01196,P00073,4,3,6806.1900000000005,6465.8805,4510.92,1954.9605,Completed,340.3095000000003
ORD-11395,2022-04-01,C00332,P00042,1,5,28083.85,22467.08,19050.1,3416.980000000003,Completed,5616.769999999997
ORD-11396,2022-04-01,C00458,P00122,2,4,88608.0,88608.0,57165.24,31442.76,Completed,0.0
