date,channel,spend,clicks,conversions,cac,new_customers_acquired
2024-10-25,Email,4228.47,50,1,4228.47,1
2024-10-25,Instagram,1079.92,15,0,inf,0
2024-10-26,Facebook,1281.73,13,0,inf,0
2024-10-26,Google,2468.31,88,3,822.77,3
2024-10-26,Email,2769.16,39,1,2769.16,1
2024-10-26,Instagram,4293.64,61,1,4293.64,1
2024-10-27,Facebook,2988.07,31,0,inf,0
2024-10-27,Google,919.69,16,0,inf,0
2024-10-27,Email,3169.8,142,5,633.96,5
2024-10-27,Instagram,4642.67,176,4,1160.6675,4
2024-10-28,Facebook,3840.53,126,3,1280.1766666666667,3
2024-10-28,Google,3341.76,68,1,3341.76,1
2024-10-28,Email,4540.59,103,3,1513.53,3
2024-10-28,Instagram,1603.64,19,0,inf,0
2024-10-29,Facebook,3966.76,54,1,3966.76,1
2024-10-29,Google,4707.39,67,2,2353.695,2
2024-10-29,Email,3107.1,109,3,1035.7,3
2024-10-29,Instagram,3181.52,111,2,1590.76,2
2024-10-30,Facebook,4525.72,165,4,1131.43,4
2024-10-30,Google,2126.29,24,0,inf,0
2024-10-30,Email,2709.67,124,1,2709.67,1
2024-10-30,Instagram,4816.48,184,6,802.7466666666666,6
2024-10-31,Facebook,2188.64,48,2,1094.32,2
2024-10-31,Google,4138.47,120,1,4138.47,1
2024-10-31,Email,1304.05,19,0,inf,0
2024-10-31,Instagram,641.53,6,0,inf,0
2024-11-01,Facebook,2677.6,38,1,2677.6,1
2024-11-01,Google,1212.75,15,0,inf,0
2024-11-01,Email,1367.8,61,0,inf,0
2024-11-01,Instagram,2802.85,87,3,934.2833333333332,3
2024-11-02,Facebook,1016.55,27,0,inf,0
2024-11-02,Google,1488.93,19,0,inf,0
2024-11-02,Email,1704.16,29,1,1704.16,1
2024-11-02,Instagram,2068.49,32,0,inf,0
2024-11-03,Facebook,3853.38,64,1,3853.38,1
2024-11-03,Google,2299.74,64,1,2299.74,1
2024-11-03,Email,3591.76,39,0,inf,0
2024-11-03,Instagram,2267.72,34,1,2267.72,1
2024-11-04,Facebook,1902.13,22,1,1902.13,1
2024-11-04,Google,2695.24,29,0,inf,0
2024-11-04,Email,3861.86,45,1,3861.86,1
2024-11-04,Instagram,3232.83,59,1,3232.83,1
2024-11-05,Facebook,2182.82,30,0,inf,0
2024-11-05,Google,1252.62,55,1,1252.62,1
2024-11-05,Email,3140.91,72,3,1046.97,3
2024-11-05,Instagram,3402.94,35,0,inf,0
2024-11-06,Facebook,634.73,18,0,inf,0
2024-11-06,Google,4059.03,83,1,4059.03,1
2024-11-06,Email,3456.3,69,2,1728.15,2
2024-11-06,Instagram,1050.37,23,0,inf,0
2024-11-07,Facebook,1979.91,34,1,1979.91,1
2024-11-07,Google,4544.35,69,1,4544.35,1
2024-11-07,Email,3208.11,51,0,inf,0
2024-11-07,Instagram,1751.22,25,1,1751.22,1
2024-11-08,Facebook,4369.61,168,7,624.2299999999999,7
2024-11-08,Google,2397.88,29,0,inf,0
2024-11-08,Email,1940.55,54,2,970.275,2
2024-11-08,Instagram,2743.93,27,0,inf,0
2024-11-09,Facebook,1058.42,31,0,inf,0
2024-11-09,Google,2222.86,33,0,inf,0
2024-11-09,Email,3396.5,38,1,3396.5,1
2024-11-09,Instagram,4602.39,107,4,1150.5975,4
2024-11-10,Facebook,2312.65,25,1,2312.65,1
2024-11-10,Google,676.04,9,0,inf,0
2024-11-10,Email,928.04,11,0,inf,0
2024-11-10,Instagram,1736.03,21,0,inf,0
2024-11-11,Facebook,3004.03,66,2,1502.015,2
2024-11-11,Google,2269.97,29,0,inf,0
2024-11-11,Email,4319.03,44,0,inf,0
2024-11-11,Instagram,2182.58,31,0,inf,0
2024-11-12,Facebook,715.25,34,0,inf,0
2024-11-12,Google,1952.87,26,0,inf,0
2024-11-12,Email,1265.86,35,1,1265.86,1
2024-11-12,Instagram,2159.96,23,1,2159.96,1
2024-11-13,Facebook,4703.5,52,1,4703.5,1
2024-11-13,Google,4032.25,139,6,672.0416666666666,6
2024-11-13,Email,837.69,18,0,inf,0
2024-11-13,Instagram,4156.18,99,1,4156.18,1
2024-11-14,Facebook,1119.93,19,0,inf,0
2024-11-14,Google,4378.53,54,2,2189.265,2
2024-11-14,Email,4846.26,91,2,2423.13,2
2024-11-14,Instagram,1050.68,16,0,inf,0
2024-11-15,Facebook,3475.71,35,0,inf,0
2024-11-15,Google,3788.89,99,2,1894.445,2
2024-11-15,Email,1833.05,68,2,916.525,2
2024-11-15,Instagram,4427.93,60,2,2213.965,2
2024-11-16,Facebook,1426.51,54,2,713.255,2
2024-11-16,Google,771.2,36,0,inf,0
2024-11-16,Email,4183.3,119,1,4183.3,1
2024-11-16,Instagram,1438.98,21,0,inf,0
2024-11-17,Facebook,4363.06,53,1,4363.06,1
2024-11-17,Google,2543.1,78,2,1271.55,2
2024-11-17,Email,4613.56,123,3,1537.8533333333337,3
2024-11-17,Instagram,4887.79,54,1,4887.79,1
2024-11-18,Facebook,4010.09,114,2,2005.045,2
2024-11-18,Google,1238.88,27,1,1238.88,1
2024-11-18,Email,3417.72,107,4,854.43,4
2024-11-18,Instagram,3852.62,98,4,963.155,4
2024-11-19,Facebook,1341.63,60,2,670.815,2
2024-11-19,Google,2536.88,61,2,1268.44,2
2024-11-19,Email,878.3,16,0,inf,0
2024-11-19,Instagram,2759.86,45,0,inf,0
2024-11-20,Facebook,1726.65,62,2,863.325,2
2024-11-20,Google,3794.01,70,1,3794.01,1
2024-11-20,Email,2312.11,34,1,2312.11,1
2024-11-20,Instagram,2721.27,49,1,2721.27,1
2024-11-21,Facebook,3408.55,35,0,inf,0
2024-11-21,Google,739.12,32,0,inf,0
2024-11-21,Email,796.31,28,0,inf,0
2024-11-21,Instagram,3290.99,42,1,3290.99,1
2024-11-22,Facebook,955.87,12,0,inf,0
2024-11-22,Google,1707.2,46,1,1707.2,1
2024-11-22,Email,2064.35,47,1,2064.35,1
2024-11-22,Instagram,3802.47,138,4,950.6175,4
2024-11-23,Facebook,3652.12,62,1,3652.12,1
2024-11-23,Google,4580.0,117,2,2290.0,2
2024-11-23,Email,812.55,23,1,812.55,1
2024-11-23,Instagram,1138.25,54,1,1138.25,1
2024-11-24,Facebook,2003.24,58,1,2003.24,1
2024-11-24,Google,846.4,11,0,inf,0
2024-11-24,Email,3173.02,32,1,3173.02,1
2024-11-24,Instagram,2697.38,67,0,inf,0
2024-11-25,Facebook,4185.17,64,3,1395.0566666666666,3
2024-11-25,Google,4259.12,68,1,4259.12,1
2024-11-25,Email,1159.62,42,0,inf,0
2024-11-25,Instagram,3812.84,67,2,1906.42,2
2024-11-26,Facebook,4954.07,122,3,1651.3566666666666,3
2024-11-26,Google,2139.3,101,2,1069.65,2
2024-11-26,Email,3695.71,40,1,3695.71,1
2024-11-26,Instagram,4356.3,47,1,4356.3,1
2024-11-27,Facebook,1007.42,13,0,inf,0
2024-11-27,Google,593.27,6,0,inf,0
2024-11-27,Email,3467.15,110,3,1155.7166666666667,3
2024-11-27,Instagram,1599.66,20,0,inf,0
2024-11-28,Facebook,2117.39,26,0,inf,0
2024-11-28,Google,4796.66,67,3,1598.8866666666663,3
2024-11-28,Email,4447.15,59,2,2223.575,2
2024-11-28,Instagram,2521.71,26,0,inf,0
2024-11-29,Facebook,1693.89,22,1,1693.89,1
2024-11-29,Google,2259.62,42,2,1129.81,2
2024-11-29,Email,1891.95,81,2,945.975,2
2024-11-29,Instagram,2044.73,29,0,inf,0
2024-11-30,Facebook,2547.62,26,1,2547.62,1
2024-11-30,Google,1797.84,18,0,inf,0
2024-11-30,Email,3584.87,62,0,inf,0
2024-11-30,Instagram,4850.02,69,2,2425.01,2
2024-12-01,Facebook,1866.41,43,1,1866.41,1
2024-12-01,Google,570.17,24,0,inf,0
2024-12-01,Email,3168.82,130,2,1584.41,2
2024-12-01,Instagram,2436.45,33,0,inf,0
2024-12-02,Facebook,1631.45,33,0,inf,0
2024-12-02,Google,4365.55,59,2,2182.775,2
2024-12-02,Email,1197.67,44,0,inf,0
2024-12-02,Instagram,4981.61,139,4,1245.4025,4
2024-12-03,Facebook,863.23,23,0,inf,0
2024-12-03,Google,2095.85,24,0,inf,0
2024-12-03,Email,2401.53,24,0,inf,0
2024-12-03,Instagram,1675.67,37,0,inf,0
2024-12-04,Facebook,3037.58,40,0,inf,0
2024-12-04,Google,3101.75,41,0,inf,0
2024-12-04,Email,1110.61,17,0,inf,0
2024-12-04,Instagram,885.19,13,0,inf,0
2024-12-05,Facebook,2956.24,59,2,1478.12,2
2024-12-05,Google,2466.02,79,2,1233.01,2
2024-12-05,Email,1909.67,20,0,inf,0
2024-12-05,Instagram,2607.7,48,1,2607.7,1
2024-12-06,Facebook,2346.16,105,3,782.0533333333333,3
2024-12-06,Google,4808.71,89,3,1602.9033333333334,3
2024-12-06,Email,3268.44,73,1,3268.44,1
2024-12-06,Instagram,2804.93,92,2,1402.465,2
2024-12-07,Facebook,3045.09,70,2,1522.545,2
2024-12-07,Google,2266.97,43,0,inf,0
2024-12-07,Email,4133.66,45,1,4133.66,1
2024-12-07,Instagram,744.56,30,1,744.56,1
2024-12-08,Facebook,3424.46,73,1,3424.46,1
2024-12-08,Google,1807.6,30,0,inf,0
2024-12-08,Email,773.89,9,0,inf,0
2024-12-08,Instagram,3827.14,157,2,1913.57,2
2024-12-09,Facebook,1148.68,14,0,inf,0
2024-12-09,Google,1505.95,20,0,inf,0
2024-12-09,Email,1854.01,41,2,927.005,2
2024-12-09,Instagram,529.03,8,0,inf,0
2024-12-10,Facebook,1016.19,50,1,1016.19,1
2024-12-10,Google,1044.65,37,0,inf,0
2024-12-10,Email,2631.84,30,0,inf,0
2024-12-10,Instagram,750.44,25,0,inf,0
2024-12-11,Facebook,4922.13,57,2,2461.065,2
2024-12-11,Google,2960.24,34,1,2960.24,1
2024-12-11,Email,4366.91,62,1,4366.91,1
2024-12-11,Instagram,3362.89,96,4,840.7225,4
2024-12-12,Facebook,3458.59,102,4,864.6475,4
2024-12-12,Google,2960.06,50,1,2960.06,1
2024-12-12,Email,3503.91,36,1,3503.91,1
2024-12-12,Instagram,3504.65,68,2,1752.325,2
2024-12-13,Facebook,983.01,18,0,inf,0
2024-12-13,Google,625.87,11,0,inf,0
2024-12-13,Email,549.59,12,0,inf,0
2024-12-13,Instagram,4519.49,64,0,inf,0
2024-12-14,Facebook,4581.76,47,1,4581.76,1
2024-12-14,Google,3753.79,89,4,938.4475,4
2024-12-14,Email,2109.86,23,0,inf,0
2024-12-14,Instagram,2069.75,27,0,inf,0
2024-12-15,Facebook,782.45,10,0,inf,0
2024-12-15,Google,3736.44,79,3,1245.48,3
2024-12-15,Email,4040.14,95,3,1346.7133333333334,3
2024-12-15,Instagram,1863.18,36,1,1863.18,1
2024-12-16,Facebook,3403.1,67,1,3403.1,1
2024-12-16,Google,3465.37,52,2,1732.685,2
2024-12-16,Email,3989.29,64,0,inf,0
2024-12-16,Instagram,1958.34,20,0,inf,0
2024-12-17,Facebook,3278.64,62,0,inf,0
2024-12-17,Google,4334.14,132,1,4334.14,1
2024-12-17,Email,977.99,10,0,inf,0
2024-12-17,Instagram,3919.59,39,1,3919.59,1
2024-12-18,Facebook,3796.91,97,4,949.2275,4
2024-12-18,Google,1282.99,14,0,inf,0
2024-12-18,Email,2390.25,95,3,796.75,3
2024-12-18,Instagram,1015.13,11,0,inf,0
2024-12-19,Facebook,3935.08,57,2,1967.54,2
2024-12-19,Google,4655.98,101,3,1551.993333333333,3
2024-12-19,Email,2199.33,22,0,inf,0
2024-12-19,Instagram,1398.8,34,0,inf,0
2024-12-20,Facebook,1787.4,49,0,inf,0
2024-12-20,Google,4162.27,49,0,inf,0
2024-12-20,Email,3119.49,44,1,3119.49,1
2024-12-20,Instagram,1415.93,16,0,inf,0
2024-12-21,Facebook,2118.02,40,1,2118.02,1
2024-12-21,Google,823.84,23,0,inf,0
2024-12-21,Email,4599.45,64,1,4599.45,1
2024-12-21,Instagram,4245.81,64,1,4245.81,1
2024-12-22,Facebook,2084.48,30,0,inf,0
2024-12-22,Google,1120.43,44,1,1120.43,1
2024-12-22,Email,2192.53,85,1,2192.53,1
2024-12-22,Instagram,4020.74,91,1,4020.74,1
2024-12-23,Facebook,1537.58,22,0,inf,0
2024-12-23,Google,1508.1,15,0,inf,0
2024-12-23,Email,1631.22,21,0,inf,0
2024-12-23,Instagram,4421.63,45,0,inf,0
2024-12-24,Facebook,3089.1,35,1,3089.1,1
2024-12-24,Google,2750.21,52,0,inf,0
2024-12-24,Email,3638.83,126,3,1212.9433333333334,3
2024-12-24,Instagram,4628.26,112,1,4628.26,1
2024-12-25,Facebook,2021.2,49,1,2021.2,1
2024-12-25,Google,3941.31,126,4,985.3275,4
2024-12-25,Email,3802.43,40,1,3802.43,1
2024-12-25,Instagram,4452.22,114,1,4452.22,1
2024-12-26,Facebook,4765.99,51,1,4765.99,1
2024-12-26,Google,3945.08,172,8,493.135,8
2024-12-26,Email,4774.59,70,2,2387.295,2
2024-12-26,Instagram,862.67,13,0,inf,0
2024-12-27,Facebook,1717.29,73,0,inf,0
2024-12-27,Google,2784.22,38,1,2784.22,1
2024-12-27,Email,1865.38,21,1,1865.38,1
2024-12-27,Instagram,596.49,24,0,inf,0
2024-12-28,Facebook,4151.13,66,2,2075.565,2
2024-12-28,Google,3568.74,45,1,3568.74,1
2024-12-28,Email,734.63,9,0,inf,0
2024-12-28,Instagram,2433.73,44,0,inf,0
2024-12-29,Facebook,2470.79,26,1,2470.79,1
2024-12-29,Google,2154.69,60,1,2154.69,1
2024-12-29,Email,760.65,19,0,inf,0
2024-12-29,Instagram,1522.07,19,0,inf,0
2024-12-30,Facebook,4069.31,62,3,1356.4366666666667,3
2024-12-30,Google,567.04,7,0,inf,0
2024-12-30,Email,844.75,28,0,inf,0
2024-12-30,Instagram,696.74,14,0,inf,0
2024-12-31,Facebook,1599.1,36,1,1599.1,1
2024-12-31,Google,2654.16,89,1,2654.16,1
2024-12-31,Email,1625.89,25,0,inf,0
2024-12-31,Instagram,3808.48,78,3,1269.493333333333,3
