date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag,unit_cost,inventory_value,cogs,on_hand_qty,days_since_last_sale
2023-03-14,P00021,13,100,0,113,0,602.22,68050.86,0.0,113,-656
2023-03-14,P00022,44,0,1,43,0,758.73,32625.39,758.73,43,-643
2023-03-14,P00023,80,0,0,80,0,604.8,48384.0,0.0,80,-651
2023-03-14,P00024,104,0,0,104,0,338.12,35164.48,0.0,104,-655
2023-03-14,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-656
2023-03-14,P00026,15,0,2,13,0,1112.72,14465.36,2225.44,13,-651
2023-03-14,P00027,105,0,3,102,0,1197.77,122172.54,3593.31,102,-656
2023-03-14,P00028,104,0,0,104,0,3625.16,377016.64,0.0,104,-654
2023-03-14,P00029,85,0,0,85,0,1657.67,140901.95,0.0,85,-657
2023-03-14,P00030,51,0,0,51,0,778.75,39716.25,0.0,51,-654
2023-03-14,P00031,66,0,0,66,0,471.55,31122.3,0.0,66,-656
2023-03-14,P00032,107,0,0,107,0,386.3,41334.1,0.0,107,-642
2023-03-14,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-654
2023-03-14,P00034,110,0,0,110,0,2216.38,243801.8,0.0,110,-650
2023-03-14,P00035,106,0,0,106,0,645.94,68469.64,0.0,106,-637
2023-03-14,P00036,93,0,3,90,0,990.96,89186.40000000001,2972.88,90,-654
2023-03-14,P00037,16,0,0,16,0,485.74,7771.84,0.0,16,-652
2023-03-14,P00038,74,0,2,72,0,1418.42,102126.24,2836.84,72,-658
2023-03-14,P00039,76,0,0,76,0,809.06,61488.56,0.0,76,-655
2023-03-14,P00040,103,0,3,100,0,3241.22,324122.0,9723.66,100,-655
2023-03-14,P00041,109,0,0,109,0,637.28,69463.52,0.0,109,-649
2023-03-14,P00042,75,0,0,75,0,1421.08,106581.0,0.0,75,-642
2023-03-14,P00043,95,0,0,95,0,1502.72,142758.4,0.0,95,-658
2023-03-14,P00044,22,0,0,22,0,1831.42,40291.240000000005,0.0,22,-658
2023-03-14,P00045,85,0,1,84,0,800.05,67204.2,800.05,84,-655
2023-03-14,P00046,47,0,0,47,0,909.14,42729.58,0.0,47,-657
2023-03-14,P00047,100,0,0,100,0,3883.7,388370.0,0.0,100,-658
2023-03-14,P00048,107,0,0,107,0,905.52,96890.64,0.0,107,-657
2023-03-14,P00049,93,0,2,91,0,3776.8,343688.8,7553.6,91,-655
2023-03-14,P00050,40,0,0,40,0,878.02,35120.8,0.0,40,-658
2023-03-15,P00001,93,0,2,91,0,3440.14,313052.74,6880.28,91,-653
2023-03-15,P00002,85,0,3,82,0,1259.97,103317.54,3779.91,82,-654
2023-03-15,P00003,23,0,0,23,0,912.38,20984.74,0.0,23,-657
2023-03-15,P00004,106,0,4,102,0,811.12,82734.24,3244.48,102,-657
2023-03-15,P00005,33,0,0,33,0,502.64,16587.12,0.0,33,-648
2023-03-15,P00006,88,0,3,85,0,405.25,34446.25,1215.75,85,-657
2023-03-15,P00007,106,0,2,104,0,1830.66,190388.64,3661.32,104,-657
2023-03-15,P00008,71,0,2,69,0,3018.56,208280.64,6037.12,69,-657
2023-03-15,P00009,95,0,3,92,0,1667.07,153370.44,5001.21,92,-647
2023-03-15,P00010,88,0,0,88,0,463.6,40796.8,0.0,88,-648
2023-03-15,P00011,88,0,3,85,0,2568.64,218334.4,7705.92,85,-657
2023-03-15,P00012,39,0,7,32,0,2759.84,88314.88,19318.88,32,-646
2023-03-15,P00013,23,0,2,21,0,1591.13,33413.73,3182.26,21,-654
2023-03-15,P00014,44,0,2,42,0,1558.0,65436.0,3116.0,42,-652
2023-03-15,P00015,80,0,0,80,0,2016.06,161284.8,0.0,80,-633
2023-03-15,P00016,101,0,10,91,0,1216.09,110664.19,12160.9,91,-652
2023-03-15,P00017,21,0,0,21,0,2648.28,55613.880000000005,0.0,21,-653
2023-03-15,P00018,95,0,0,95,0,1328.99,126254.05,0.0,95,-651
2023-03-15,P00019,111,0,3,108,0,322.92,34875.36,968.76,108,-651
2023-03-15,P00020,103,0,2,101,0,745.08,75253.08,1490.16,101,-657
2023-03-15,P00021,113,0,0,113,0,602.22,68050.86,0.0,113,-655
2023-03-15,P00022,43,0,0,43,0,758.73,32625.39,0.0,43,-642
2023-03-15,P00023,80,0,0,80,0,604.8,48384.0,0.0,80,-650
2023-03-15,P00024,104,0,0,104,0,338.12,35164.48,0.0,104,-654
2023-03-15,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-655
2023-03-15,P00026,13,100,0,113,0,1112.72,125737.36,0.0,113,-650
2023-03-15,P00027,102,0,0,102,0,1197.77,122172.54,0.0,102,-655
2023-03-15,P00028,104,0,3,101,0,3625.16,366141.16,10875.48,101,-653
2023-03-15,P00029,85,0,0,85,0,1657.67,140901.95,0.0,85,-656
2023-03-15,P00030,51,0,0,51,0,778.75,39716.25,0.0,51,-653
2023-03-15,P00031,66,0,0,66,0,471.55,31122.3,0.0,66,-655
2023-03-15,P00032,107,0,3,104,0,386.3,40175.2,1158.9,104,-641
2023-03-15,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-653
2023-03-15,P00034,110,0,0,110,0,2216.38,243801.8,0.0,110,-649
2023-03-15,P00035,106,0,2,104,0,645.94,67177.76000000001,1291.88,104,-636
2023-03-15,P00036,90,0,2,88,0,990.96,87204.48000000001,1981.92,88,-653
2023-03-15,P00037,16,0,3,13,0,485.74,6314.62,1457.22,13,-651
2023-03-15,P00038,72,0,0,72,0,1418.42,102126.24,0.0,72,-657
2023-03-15,P00039,76,0,0,76,0,809.06,61488.56,0.0,76,-654
2023-03-15,P00040,100,0,0,100,0,3241.22,324122.0,0.0,100,-654
2023-03-15,P00041,109,0,0,109,0,637.28,69463.52,0.0,109,-648
2023-03-15,P00042,75,0,3,72,0,1421.08,102317.76,4263.24,72,-641
2023-03-15,P00043,95,0,0,95,0,1502.72,142758.4,0.0,95,-657
2023-03-15,P00044,22,0,0,22,0,1831.42,40291.240000000005,0.0,22,-657
2023-03-15,P00045,84,0,0,84,0,800.05,67204.2,0.0,84,-654
2023-03-15,P00046,47,0,0,47,0,909.14,42729.58,0.0,47,-656
2023-03-15,P00047,100,0,0,100,0,3883.7,388370.0,0.0,100,-657
2023-03-15,P00048,107,0,0,107,0,905.52,96890.64,0.0,107,-656
2023-03-15,P00049,91,0,0,91,0,3776.8,343688.8,0.0,91,-654
2023-03-15,P00050,40,0,0,40,0,878.02,35120.8,0.0,40,-657
2023-03-16,P00001,91,0,0,91,0,3440.14,313052.74,0.0,91,-652
2023-03-16,P00002,82,0,0,82,0,1259.97,103317.54,0.0,82,-653
2023-03-16,P00003,23,0,0,23,0,912.38,20984.74,0.0,23,-656
2023-03-16,P00004,102,0,2,100,0,811.12,81112.0,1622.24,100,-656
2023-03-16,P00005,33,0,0,33,0,502.64,16587.12,0.0,33,-647
2023-03-16,P00006,85,0,0,85,0,405.25,34446.25,0.0,85,-656
2023-03-16,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-656
2023-03-16,P00008,69,0,3,66,0,3018.56,199224.96,9055.68,66,-656
2023-03-16,P00009,92,0,0,92,0,1667.07,153370.44,0.0,92,-646
2023-03-16,P00010,88,0,0,88,0,463.6,40796.8,0.0,88,-647
2023-03-16,P00011,85,0,1,84,0,2568.64,215765.76,2568.64,84,-656
2023-03-16,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-645
2023-03-16,P00013,21,0,2,19,0,1591.13,30231.47,3182.26,19,-653
2023-03-16,P00014,42,0,1,41,0,1558.0,63878.0,1558.0,41,-651
2023-03-16,P00015,80,0,0,80,0,2016.06,161284.8,0.0,80,-632
2023-03-16,P00016,91,0,2,89,0,1216.09,108232.01,2432.18,89,-651
2023-03-16,P00017,21,0,0,21,0,2648.28,55613.880000000005,0.0,21,-652
2023-03-16,P00018,95,0,4,91,0,1328.99,120938.09,5315.96,91,-650
2023-03-16,P00019,108,0,1,107,0,322.92,34552.44,322.92,107,-650
2023-03-16,P00020,101,0,0,101,0,745.08,75253.08,0.0,101,-656
2023-03-16,P00021,113,0,0,113,0,602.22,68050.86,0.0,113,-654
2023-03-16,P00022,43,0,3,40,0,758.73,30349.2,2276.19,40,-641
2023-03-16,P00023,80,0,1,79,0,604.8,47779.2,604.8,79,-649
2023-03-16,P00024,104,0,0,104,0,338.12,35164.48,0.0,104,-653
2023-03-16,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-654
2023-03-16,P00026,113,0,2,111,0,1112.72,123511.92,2225.44,111,-649
2023-03-16,P00027,102,0,3,99,0,1197.77,118579.23,3593.31,99,-654
2023-03-16,P00028,101,0,0,101,0,3625.16,366141.16,0.0,101,-652
2023-03-16,P00029,85,0,0,85,0,1657.67,140901.95,0.0,85,-655
2023-03-16,P00030,51,0,1,50,0,778.75,38937.5,778.75,50,-652
2023-03-16,P00031,66,0,0,66,0,471.55,31122.3,0.0,66,-654
2023-03-16,P00032,104,0,3,101,0,386.3,39016.3,1158.9,101,-640
2023-03-16,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-652
2023-03-16,P00034,110,0,2,108,0,2216.38,239369.04,4432.76,108,-648
2023-03-16,P00035,104,0,0,104,0,645.94,67177.76000000001,0.0,104,-635
2023-03-16,P00036,88,0,1,87,0,990.96,86213.52,990.96,87,-652
2023-03-16,P00037,13,100,0,113,0,485.74,54888.62,0.0,113,-650
2023-03-16,P00038,72,0,1,71,0,1418.42,100707.82,1418.42,71,-656
2023-03-16,P00039,76,0,0,76,0,809.06,61488.56,0.0,76,-653
2023-03-16,P00040,100,0,0,100,0,3241.22,324122.0,0.0,100,-653
2023-03-16,P00041,109,0,3,106,0,637.28,67551.68,1911.84,106,-647
2023-03-16,P00042,72,0,3,69,0,1421.08,98054.52,4263.24,69,-640
2023-03-16,P00043,95,0,2,93,0,1502.72,139752.96,3005.44,93,-656
2023-03-16,P00044,22,0,0,22,0,1831.42,40291.240000000005,0.0,22,-656
2023-03-16,P00045,84,0,0,84,0,800.05,67204.2,0.0,84,-653
2023-03-16,P00046,47,0,1,46,0,909.14,41820.44,909.14,46,-655
2023-03-16,P00047,100,0,2,98,0,3883.7,380602.6,7767.4,98,-656
2023-03-16,P00048,107,0,0,107,0,905.52,96890.64,0.0,107,-655
2023-03-16,P00049,91,0,0,91,0,3776.8,343688.8,0.0,91,-653
2023-03-16,P00050,40,0,0,40,0,878.02,35120.8,0.0,40,-656
2023-03-17,P00001,91,0,0,91,0,3440.14,313052.74,0.0,91,-651
2023-03-17,P00002,82,0,3,79,0,1259.97,99537.63,3779.91,79,-652
2023-03-17,P00003,23,0,2,21,0,912.38,19159.98,1824.76,21,-655
2023-03-17,P00004,100,0,1,99,0,811.12,80300.88,811.12,99,-655
2023-03-17,P00005,33,0,0,33,0,502.64,16587.12,0.0,33,-646
2023-03-17,P00006,85,0,2,83,0,405.25,33635.75,810.5,83,-655
2023-03-17,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-655
2023-03-17,P00008,66,0,0,66,0,3018.56,199224.96,0.0,66,-655
2023-03-17,P00009,92,0,0,92,0,1667.07,153370.44,0.0,92,-645
2023-03-17,P00010,88,0,0,88,0,463.6,40796.8,0.0,88,-646
2023-03-17,P00011,84,0,3,81,0,2568.64,208059.84,7705.92,81,-655
2023-03-17,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-644
2023-03-17,P00013,19,0,3,16,0,1591.13,25458.08,4773.39,16,-652
2023-03-17,P00014,41,0,2,39,0,1558.0,60762.0,3116.0,39,-650
2023-03-17,P00015,80,0,1,79,0,2016.06,159268.74,2016.06,79,-631
2023-03-17,P00016,89,0,2,87,0,1216.09,105799.83,2432.18,87,-650
2023-03-17,P00017,21,0,7,14,0,2648.28,37075.920000000006,18537.960000000003,14,-651
2023-03-17,P00018,91,0,0,91,0,1328.99,120938.09,0.0,91,-649
2023-03-17,P00019,107,0,3,104,0,322.92,33583.68,968.76,104,-649
2023-03-17,P00020,101,0,2,99,0,745.08,73762.92,1490.16,99,-655
2023-03-17,P00021,113,0,2,111,0,602.22,66846.42,1204.44,111,-653
2023-03-17,P00022,40,0,3,37,0,758.73,28073.01,2276.19,37,-640
2023-03-17,P00023,79,0,0,79,0,604.8,47779.2,0.0,79,-648
2023-03-17,P00024,104,0,0,104,0,338.12,35164.48,0.0,104,-652
2023-03-17,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-653
2023-03-17,P00026,111,0,0,111,0,1112.72,123511.92,0.0,111,-648
2023-03-17,P00027,99,0,0,99,0,1197.77,118579.23,0.0,99,-653
2023-03-17,P00028,101,0,0,101,0,3625.16,366141.16,0.0,101,-651
2023-03-17,P00029,85,0,2,83,0,1657.67,137586.61000000002,3315.34,83,-654
2023-03-17,P00030,50,0,3,47,0,778.75,36601.25,2336.25,47,-651
2023-03-17,P00031,66,0,2,64,0,471.55,30179.2,943.1,64,-653
2023-03-17,P00032,101,0,0,101,0,386.3,39016.3,0.0,101,-639
2023-03-17,P00033,104,0,3,101,0,818.19,82637.19,2454.57,101,-651
2023-03-17,P00034,108,0,0,108,0,2216.38,239369.04,0.0,108,-647
2023-03-17,P00035,104,0,0,104,0,645.94,67177.76000000001,0.0,104,-634
2023-03-17,P00036,87,0,4,83,0,990.96,82249.68000000001,3963.84,83,-651
2023-03-17,P00037,113,0,3,110,0,485.74,53431.4,1457.22,110,-649
2023-03-17,P00038,71,0,0,71,0,1418.42,100707.82,0.0,71,-655
2023-03-17,P00039,76,0,7,69,0,809.06,55825.14,5663.42,69,-652
2023-03-17,P00040,100,0,3,97,0,3241.22,314398.34,9723.66,97,-652
2023-03-17,P00041,106,0,3,103,0,637.28,65639.84,1911.84,103,-646
2023-03-17,P00042,69,0,0,69,0,1421.08,98054.52,0.0,69,-639
2023-03-17,P00043,93,0,0,93,0,1502.72,139752.96,0.0,93,-655
2023-03-17,P00044,22,0,0,22,0,1831.42,40291.240000000005,0.0,22,-655
2023-03-17,P00045,84,0,0,84,0,800.05,67204.2,0.0,84,-652
2023-03-17,P00046,46,0,1,45,0,909.14,40911.3,909.14,45,-654
2023-03-17,P00047,98,0,1,97,0,3883.7,376718.9,3883.7,97,-655
2023-03-17,P00048,107,0,3,104,0,905.52,94174.08,2716.56,104,-654
2023-03-17,P00049,91,0,3,88,0,3776.8,332358.4,11330.4,88,-652
2023-03-17,P00050,40,0,2,38,0,878.02,33364.76,1756.04,38,-655
2023-03-18,P00001,91,0,2,89,0,3440.14,306172.46,6880.28,89,-650
2023-03-18,P00002,79,0,0,79,0,1259.97,99537.63,0.0,79,-651
2023-03-18,P00003,21,0,0,21,0,912.38,19159.98,0.0,21,-654
2023-03-18,P00004,99,0,0,99,0,811.12,80300.88,0.0,99,-654
2023-03-18,P00005,33,0,0,33,0,502.64,16587.12,0.0,33,-645
2023-03-18,P00006,83,0,0,83,0,405.25,33635.75,0.0,83,-654
2023-03-18,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-654
2023-03-18,P00008,66,0,4,62,0,3018.56,187150.72,12074.24,62,-654
2023-03-18,P00009,92,0,1,91,0,1667.07,151703.37,1667.07,91,-644
2023-03-18,P00010,88,0,0,88,0,463.6,40796.8,0.0,88,-645
2023-03-18,P00011,81,0,0,81,0,2568.64,208059.84,0.0,81,-654
2023-03-18,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-643
2023-03-18,P00013,16,0,2,14,0,1591.13,22275.82,3182.26,14,-651
2023-03-18,P00014,39,0,2,37,0,1558.0,57646.0,3116.0,37,-649
2023-03-18,P00015,79,0,3,76,0,2016.06,153220.56,6048.18,76,-630
2023-03-18,P00016,87,0,0,87,0,1216.09,105799.83,0.0,87,-649
2023-03-18,P00017,14,100,1,113,0,2648.28,299255.64,2648.28,113,-650
2023-03-18,P00018,91,0,3,88,0,1328.99,116951.12,3986.97,88,-648
2023-03-18,P00019,104,0,0,104,0,322.92,33583.68,0.0,104,-648
2023-03-18,P00020,99,0,2,97,0,745.08,72272.76000000001,1490.16,97,-654
2023-03-18,P00021,111,0,3,108,0,602.22,65039.76,1806.66,108,-652
2023-03-18,P00022,37,0,0,37,0,758.73,28073.01,0.0,37,-639
2023-03-18,P00023,79,0,0,79,0,604.8,47779.2,0.0,79,-647
2023-03-18,P00024,104,0,3,101,0,338.12,34150.12,1014.36,101,-651
2023-03-18,P00025,92,0,0,92,0,1739.53,160036.76,0.0,92,-652
2023-03-18,P00026,111,0,0,111,0,1112.72,123511.92,0.0,111,-647
2023-03-18,P00027,99,0,0,99,0,1197.77,118579.23,0.0,99,-652
2023-03-18,P00028,101,0,0,101,0,3625.16,366141.16,0.0,101,-650
2023-03-18,P00029,83,0,4,79,0,1657.67,130955.93,6630.68,79,-653
2023-03-18,P00030,47,0,0,47,0,778.75,36601.25,0.0,47,-650
2023-03-18,P00031,64,0,0,64,0,471.55,30179.2,0.0,64,-652
2023-03-18,P00032,101,0,0,101,0,386.3,39016.3,0.0,101,-638
2023-03-18,P00033,101,0,0,101,0,818.19,82637.19,0.0,101,-650
2023-03-18,P00034,108,0,0,108,0,2216.38,239369.04,0.0,108,-646
2023-03-18,P00035,104,0,2,102,0,645.94,65885.88,1291.88,102,-633
2023-03-18,P00036,83,0,0,83,0,990.96,82249.68000000001,0.0,83,-650
2023-03-18,P00037,110,0,0,110,0,485.74,53431.4,0.0,110,-648
2023-03-18,P00038,71,0,0,71,0,1418.42,100707.82,0.0,71,-654
2023-03-18,P00039,69,0,5,64,0,809.06,51779.84,4045.3,64,-651
2023-03-18,P00040,97,0,0,97,0,3241.22,314398.34,0.0,97,-651
2023-03-18,P00041,103,0,0,103,0,637.28,65639.84,0.0,103,-645
2023-03-18,P00042,69,0,1,68,0,1421.08,96633.44,1421.08,68,-638
2023-03-18,P00043,93,0,0,93,0,1502.72,139752.96,0.0,93,-654
2023-03-18,P00044,22,0,3,19,0,1831.42,34796.98,5494.26,19,-654
2023-03-18,P00045,84,0,0,84,0,800.05,67204.2,0.0,84,-651
2023-03-18,P00046,45,0,0,45,0,909.14,40911.3,0.0,45,-653
2023-03-18,P00047,97,0,3,94,0,3883.7,365067.8,11651.1,94,-654
2023-03-18,P00048,104,0,1,103,0,905.52,93268.56,905.52,103,-653
2023-03-18,P00049,88,0,3,85,0,3776.8,321028.0,11330.4,85,-651
2023-03-18,P00050,38,0,3,35,0,878.02,30730.7,2634.06,35,-654
2023-03-19,P00001,89,0,0,89,0,3440.14,306172.46,0.0,89,-649
2023-03-19,P00002,79,0,1,78,0,1259.97,98277.66,1259.97,78,-650
2023-03-19,P00003,21,0,2,19,0,912.38,17335.22,1824.76,19,-653
2023-03-19,P00004,99,0,0,99,0,811.12,80300.88,0.0,99,-653
2023-03-19,P00005,33,0,1,32,0,502.64,16084.48,502.64,32,-644
2023-03-19,P00006,83,0,0,83,0,405.25,33635.75,0.0,83,-653
2023-03-19,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-653
2023-03-19,P00008,62,0,0,62,0,3018.56,187150.72,0.0,62,-653
2023-03-19,P00009,91,0,0,91,0,1667.07,151703.37,0.0,91,-643
2023-03-19,P00010,88,0,1,87,0,463.6,40333.2,463.6,87,-644
2023-03-19,P00011,81,0,2,79,0,2568.64,202922.56,5137.28,79,-653
2023-03-19,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-642
2023-03-19,P00013,14,100,4,110,0,1591.13,175024.30000000002,6364.52,110,-650
2023-03-19,P00014,37,0,1,36,0,1558.0,56088.0,1558.0,36,-648
2023-03-19,P00015,76,0,3,73,0,2016.06,147172.38,6048.18,73,-629
2023-03-19,P00016,87,0,0,87,0,1216.09,105799.83,0.0,87,-648
2023-03-19,P00017,113,0,0,113,0,2648.28,299255.64,0.0,113,-649
2023-03-19,P00018,88,0,0,88,0,1328.99,116951.12,0.0,88,-647
2023-03-19,P00019,104,0,3,101,0,322.92,32614.92,968.76,101,-647
2023-03-19,P00020,97,0,0,97,0,745.08,72272.76000000001,0.0,97,-653
2023-03-19,P00021,108,0,0,108,0,602.22,65039.76,0.0,108,-651
2023-03-19,P00022,37,0,2,35,0,758.73,26555.55,1517.46,35,-638
2023-03-19,P00023,79,0,3,76,0,604.8,45964.8,1814.4,76,-646
2023-03-19,P00024,101,0,0,101,0,338.12,34150.12,0.0,101,-650
2023-03-19,P00025,92,0,3,89,0,1739.53,154818.16999999998,5218.59,89,-651
2023-03-19,P00026,111,0,6,105,0,1112.72,116835.6,6676.32,105,-646
2023-03-19,P00027,99,0,0,99,0,1197.77,118579.23,0.0,99,-651
2023-03-19,P00028,101,0,0,101,0,3625.16,366141.16,0.0,101,-649
2023-03-19,P00029,79,0,0,79,0,1657.67,130955.93,0.0,79,-652
2023-03-19,P00030,47,0,2,45,0,778.75,35043.75,1557.5,45,-649
2023-03-19,P00031,64,0,2,62,0,471.55,29236.1,943.1,62,-651
2023-03-19,P00032,101,0,1,100,0,386.3,38630.0,386.3,100,-637
2023-03-19,P00033,101,0,0,101,0,818.19,82637.19,0.0,101,-649
2023-03-19,P00034,108,0,0,108,0,2216.38,239369.04,0.0,108,-645
2023-03-19,P00035,102,0,0,102,0,645.94,65885.88,0.0,102,-632
2023-03-19,P00036,83,0,2,81,0,990.96,80267.76000000001,1981.92,81,-649
2023-03-19,P00037,110,0,0,110,0,485.74,53431.4,0.0,110,-647
2023-03-19,P00038,71,0,2,69,0,1418.42,97870.98,2836.84,69,-653
2023-03-19,P00039,64,0,0,64,0,809.06,51779.84,0.0,64,-650
2023-03-19,P00040,97,0,3,94,0,3241.22,304674.68,9723.66,94,-650
2023-03-19,P00041,103,0,2,101,0,637.28,64365.28,1274.56,101,-644
2023-03-19,P00042,68,0,0,68,0,1421.08,96633.44,0.0,68,-637
2023-03-19,P00043,93,0,0,93,0,1502.72,139752.96,0.0,93,-653
2023-03-19,P00044,19,0,2,17,0,1831.42,31134.14,3662.84,17,-653
2023-03-19,P00045,84,0,0,84,0,800.05,67204.2,0.0,84,-650
2023-03-19,P00046,45,0,0,45,0,909.14,40911.3,0.0,45,-652
2023-03-19,P00047,94,0,0,94,0,3883.7,365067.8,0.0,94,-653
2023-03-19,P00048,103,0,0,103,0,905.52,93268.56,0.0,103,-652
2023-03-19,P00049,85,0,4,81,0,3776.8,305920.8,15107.2,81,-650
2023-03-19,P00050,35,0,0,35,0,878.02,30730.7,0.0,35,-653
2023-03-20,P00001,89,0,0,89,0,3440.14,306172.46,0.0,89,-648
2023-03-20,P00002,78,0,0,78,0,1259.97,98277.66,0.0,78,-649
2023-03-20,P00003,19,0,0,19,0,912.38,17335.22,0.0,19,-652
2023-03-20,P00004,99,0,0,99,0,811.12,80300.88,0.0,99,-652
2023-03-20,P00005,32,0,0,32,0,502.64,16084.48,0.0,32,-643
2023-03-20,P00006,83,0,0,83,0,405.25,33635.75,0.0,83,-652
2023-03-20,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-652
2023-03-20,P00008,62,0,2,60,0,3018.56,181113.6,6037.12,60,-652
2023-03-20,P00009,91,0,0,91,0,1667.07,151703.37,0.0,91,-642
2023-03-20,P00010,87,0,0,87,0,463.6,40333.2,0.0,87,-643
2023-03-20,P00011,79,0,0,79,0,2568.64,202922.56,0.0,79,-652
2023-03-20,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-641
2023-03-20,P00013,110,0,2,108,0,1591.13,171842.04,3182.26,108,-649
2023-03-20,P00014,36,0,3,33,0,1558.0,51414.0,4674.0,33,-647
2023-03-20,P00015,73,0,0,73,0,2016.06,147172.38,0.0,73,-628
2023-03-20,P00016,87,0,2,85,0,1216.09,103367.65,2432.18,85,-647
2023-03-20,P00017,113,0,0,113,0,2648.28,299255.64,0.0,113,-648
2023-03-20,P00018,88,0,0,88,0,1328.99,116951.12,0.0,88,-646
2023-03-20,P00019,101,0,0,101,0,322.92,32614.92,0.0,101,-646
2023-03-20,P00020,97,0,1,96,0,745.08,71527.68000000001,745.08,96,-652
2023-03-20,P00021,108,0,0,108,0,602.22,65039.76,0.0,108,-650
2023-03-20,P00022,35,0,3,32,0,758.73,24279.36,2276.19,32,-637
2023-03-20,P00023,76,0,3,73,0,604.8,44150.4,1814.4,73,-645
2023-03-20,P00024,101,0,0,101,0,338.12,34150.12,0.0,101,-649
2023-03-20,P00025,89,0,0,89,0,1739.53,154818.16999999998,0.0,89,-650
2023-03-20,P00026,105,0,6,99,0,1112.72,110159.28,6676.32,99,-645
2023-03-20,P00027,99,0,0,99,0,1197.77,118579.23,0.0,99,-650
2023-03-20,P00028,101,0,0,101,0,3625.16,366141.16,0.0,101,-648
2023-03-20,P00029,79,0,0,79,0,1657.67,130955.93,0.0,79,-651
2023-03-20,P00030,45,0,0,45,0,778.75,35043.75,0.0,45,-648
2023-03-20,P00031,62,0,0,62,0,471.55,29236.1,0.0,62,-650
2023-03-20,P00032,100,0,3,97,0,386.3,37471.1,1158.9,97,-636
2023-03-20,P00033,101,0,0,101,0,818.19,82637.19,0.0,101,-648
2023-03-20,P00034,108,0,0,108,0,2216.38,239369.04,0.0,108,-644
2023-03-20,P00035,102,0,0,102,0,645.94,65885.88,0.0,102,-631
2023-03-20,P00036,81,0,0,81,0,990.96,80267.76000000001,0.0,81,-648
2023-03-20,P00037,110,0,0,110,0,485.74,53431.4,0.0,110,-646
2023-03-20,P00038,69,0,0,69,0,1418.42,97870.98,0.0,69,-652
2023-03-20,P00039,64,0,2,62,0,809.06,50161.72,1618.12,62,-649
2023-03-20,P00040,94,0,1,93,0,3241.22,301433.46,3241.22,93,-649
2023-03-20,P00041,101,0,0,101,0,637.28,64365.28,0.0,101,-643
2023-03-20,P00042,68,0,0,68,0,1421.08,96633.44,0.0,68,-636
2023-03-20,P00043,93,0,6,87,0,1502.72,130736.64,9016.32,87,-652
2023-03-20,P00044,17,0,2,15,0,1831.42,27471.300000000003,3662.84,15,-652
2023-03-20,P00045,84,0,1,83,0,800.05,66404.15,800.05,83,-649
2023-03-20,P00046,45,0,1,44,0,909.14,40002.16,909.14,44,-651
2023-03-20,P00047,94,0,0,94,0,3883.7,365067.8,0.0,94,-652
2023-03-20,P00048,103,0,4,99,0,905.52,89646.48,3622.08,99,-651
2023-03-20,P00049,81,0,2,79,0,3776.8,298367.2,7553.6,79,-649
2023-03-20,P00050,35,0,0,35,0,878.02,30730.7,0.0,35,-652
2023-03-21,P00001,89,0,2,87,0,3440.14,299292.18,6880.28,87,-647
2023-03-21,P00002,78,0,0,78,0,1259.97,98277.66,0.0,78,-648
2023-03-21,P00003,19,0,2,17,0,912.38,15510.46,1824.76,17,-651
2023-03-21,P00004,99,0,3,96,0,811.12,77867.52,2433.36,96,-651
2023-03-21,P00005,32,0,0,32,0,502.64,16084.48,0.0,32,-642
2023-03-21,P00006,83,0,0,83,0,405.25,33635.75,0.0,83,-651
2023-03-21,P00007,104,0,0,104,0,1830.66,190388.64,0.0,104,-651
2023-03-21,P00008,60,0,0,60,0,3018.56,181113.6,0.0,60,-651
2023-03-21,P00009,91,0,3,88,0,1667.07,146702.16,5001.21,88,-641
2023-03-21,P00010,87,0,0,87,0,463.6,40333.2,0.0,87,-642
2023-03-21,P00011,79,0,0,79,0,2568.64,202922.56,0.0,79,-651
2023-03-21,P00012,32,0,0,32,0,2759.84,88314.88,0.0,32,-640
2023-03-21,P00013,108,0,2,106,0,1591.13,168659.78,3182.26,106,-648
2023-03-21,P00014,33,0,0,33,0,1558.0,51414.0,0.0,33,-646
2023-03-21,P00015,73,0,0,73,0,2016.06,147172.38,0.0,73,-627
2023-03-21,P00016,85,0,0,85,0,1216.09,103367.65,0.0,85,-646
2023-03-21,P00017,113,0,0,113,0,2648.28,299255.64,0.0,113,-647
