order_id,dispatch_date,delivery_date,carrier,delivery_cost,return_flag,delivery_time_days,sla_met,promise_days
ORD-15587,2023-08-13,2023-08-19,DHL,12.69,0,6,0,5
ORD-15588,2023-08-12,2023-08-15,DHL,9.29,0,3,1,5
ORD-15589,2023-08-12,2023-08-14,UPS,5.13,0,2,1,5
ORD-15590,2023-08-12,2023-08-17,UPS,6.35,0,5,1,5
ORD-15591,2023-08-13,2023-08-15,DHL,6.54,0,2,1,5
ORD-15592,2023-08-14,2023-08-17,FedEx,5.03,0,3,1,5
ORD-15593,2023-08-14,2023-08-18,FedEx,11.83,0,4,1,5
ORD-15594,2023-08-13,2023-08-16,UPS,14.96,0,3,1,5
ORD-15595,2023-08-12,2023-08-18,DHL,6.15,0,6,0,5
ORD-15596,2023-08-14,2023-08-17,FedEx,13.49,0,3,1,5
ORD-15597,2023-08-12,2023-08-18,FedEx,6.12,0,6,0,5
ORD-15598,2023-08-14,2023-08-19,UPS,7.21,0,5,1,5
ORD-15599,2023-08-13,2023-08-19,UPS,8.86,0,6,0,5
ORD-15600,2023-08-13,2023-08-17,DHL,5.09,0,4,1,5
ORD-15601,2023-08-12,2023-08-16,FedEx,8.74,0,4,1,5
ORD-15602,2023-08-12,2023-08-14,UPS,8.9,0,2,1,5
ORD-15603,2023-08-13,2023-08-17,FedEx,10.8,0,4,1,5
ORD-15604,2023-08-12,2023-08-18,DHL,7.87,0,6,0,5
ORD-15606,2023-08-14,2023-08-16,FedEx,6.0,0,2,1,5
ORD-15607,2023-08-14,2023-08-16,DHL,9.9,0,2,1,5
ORD-15608,2023-08-12,2023-08-18,UPS,14.45,0,6,0,5
ORD-15609,2023-08-13,2023-08-19,FedEx,5.04,0,6,0,5
ORD-15610,2023-08-14,2023-08-16,DHL,6.19,0,2,1,5
ORD-15611,2023-08-14,2023-08-16,FedEx,11.54,0,2,1,5
ORD-15612,2023-08-15,2023-08-21,DHL,14.78,0,6,0,5
ORD-15613,2023-08-13,2023-08-16,DHL,6.22,0,3,1,5
ORD-15614,2023-08-15,2023-08-19,FedEx,8.72,0,4,1,5
ORD-15615,2023-08-13,2023-08-16,UPS,6.33,0,3,1,5
ORD-15616,2023-08-13,2023-08-17,FedEx,10.03,0,4,1,5
ORD-15617,2023-08-13,2023-08-18,DHL,11.48,0,5,1,5
ORD-15618,2023-08-14,2023-08-17,DHL,8.5,0,3,1,5
ORD-15619,2023-08-15,2023-08-17,DHL,14.55,0,2,1,5
ORD-15620,2023-08-14,2023-08-19,FedEx,14.95,0,5,1,5
ORD-15621,2023-08-14,2023-08-17,DHL,10.96,0,3,1,5
ORD-15622,2023-08-13,2023-08-15,UPS,6.16,0,2,1,5
ORD-15623,2023-08-13,2023-08-17,UPS,8.19,0,4,1,5
ORD-15624,2023-08-14,2023-08-17,FedEx,9.63,0,3,1,5
ORD-15625,2023-08-15,2023-08-21,UPS,10.38,0,6,0,5
ORD-15626,2023-08-13,2023-08-16,DHL,5.82,0,3,1,5
ORD-15627,2023-08-14,2023-08-20,UPS,10.88,0,6,0,5
ORD-15629,2023-08-14,2023-08-18,UPS,13.02,0,4,1,5
ORD-15630,2023-08-15,2023-08-17,DHL,12.07,0,2,1,5
ORD-15631,2023-08-14,2023-08-16,FedEx,13.37,0,2,1,5
ORD-15632,2023-08-14,2023-08-18,DHL,13.27,0,4,1,5
ORD-15633,2023-08-14,2023-08-20,FedEx,14.92,0,6,0,5
ORD-15634,2023-08-15,2023-08-19,UPS,14.6,0,4,1,5
ORD-15635,2023-08-16,2023-08-20,DHL,10.96,0,4,1,5
ORD-15636,2023-08-14,2023-08-18,FedEx,12.36,0,4,1,5
ORD-15637,2023-08-16,2023-08-21,UPS,9.43,0,5,1,5
ORD-15638,2023-08-15,2023-08-21,UPS,11.07,0,6,0,5
ORD-15639,2023-08-14,2023-08-17,UPS,12.85,0,3,1,5
ORD-15640,2023-08-16,2023-08-19,DHL,5.18,0,3,1,5
ORD-15641,2023-08-15,2023-08-20,DHL,9.12,0,5,1,5
ORD-15642,2023-08-15,2023-08-19,DHL,8.25,0,4,1,5
ORD-15643,2023-08-14,2023-08-16,FedEx,14.97,0,2,1,5
ORD-15644,2023-08-16,2023-08-22,FedEx,14.79,0,6,0,5
ORD-15645,2023-08-16,2023-08-22,UPS,9.65,0,6,0,5
ORD-15646,2023-08-14,2023-08-18,UPS,11.59,0,4,1,5
ORD-15647,2023-08-14,2023-08-16,FedEx,12.77,0,2,1,5
ORD-15648,2023-08-15,2023-08-21,DHL,10.95,0,6,0,5
ORD-15649,2023-08-14,2023-08-16,UPS,14.15,0,2,1,5
ORD-15650,2023-08-15,2023-08-20,DHL,9.33,0,5,1,5
ORD-15651,2023-08-14,2023-08-17,UPS,11.72,0,3,1,5
ORD-15653,2023-08-16,2023-08-22,DHL,11.17,0,6,0,5
ORD-15654,2023-08-14,2023-08-19,DHL,7.81,0,5,1,5
ORD-15655,2023-08-16,2023-08-18,UPS,12.48,0,2,1,5
ORD-15656,2023-08-16,2023-08-22,DHL,12.55,0,6,0,5
ORD-15657,2023-08-16,2023-08-22,FedEx,6.27,0,6,0,5
ORD-15658,2023-08-16,2023-08-20,UPS,11.96,0,4,1,5
ORD-15659,2023-08-15,2023-08-18,DHL,10.21,0,3,1,5
ORD-15660,2023-08-17,2023-08-23,FedEx,13.82,1,6,0,5
ORD-15661,2023-08-16,2023-08-19,UPS,10.13,0,3,1,5
ORD-15662,2023-08-17,2023-08-23,DHL,13.61,0,6,0,5
ORD-15663,2023-08-16,2023-08-22,UPS,11.52,0,6,0,5
ORD-15664,2023-08-16,2023-08-19,UPS,14.69,0,3,1,5
ORD-15665,2023-08-16,2023-08-19,FedEx,5.51,0,3,1,5
ORD-15666,2023-08-15,2023-08-17,FedEx,9.7,0,2,1,5
ORD-15667,2023-08-17,2023-08-21,DHL,11.15,0,4,1,5
ORD-15668,2023-08-17,2023-08-21,FedEx,12.82,0,4,1,5
ORD-15669,2023-08-16,2023-08-20,UPS,13.7,0,4,1,5
ORD-15670,2023-08-16,2023-08-18,FedEx,13.5,0,2,1,5
ORD-15671,2023-08-16,2023-08-21,FedEx,10.82,0,5,1,5
ORD-15672,2023-08-17,2023-08-22,DHL,6.35,1,5,1,5
ORD-15673,2023-08-16,2023-08-20,FedEx,11.54,0,4,1,5
ORD-15674,2023-08-16,2023-08-20,FedEx,14.94,0,4,1,5
ORD-15675,2023-08-17,2023-08-22,UPS,5.31,0,5,1,5
ORD-15676,2023-08-16,2023-08-19,FedEx,8.41,0,3,1,5
ORD-15677,2023-08-17,2023-08-20,UPS,14.21,0,3,1,5
ORD-15678,2023-08-16,2023-08-22,FedEx,12.41,0,6,0,5
ORD-15679,2023-08-17,2023-08-23,DHL,14.66,0,6,0,5
ORD-15680,2023-08-17,2023-08-21,DHL,9.5,0,4,1,5
ORD-15681,2023-08-17,2023-08-22,DHL,8.3,0,5,1,5
ORD-15682,2023-08-18,2023-08-20,DHL,8.78,0,2,1,5
ORD-15683,2023-08-17,2023-08-20,UPS,14.91,0,3,1,5
ORD-15684,2023-08-16,2023-08-21,FedEx,13.41,0,5,1,5
ORD-15685,2023-08-16,2023-08-18,UPS,14.96,0,2,1,5
ORD-15686,2023-08-18,2023-08-20,DHL,13.06,0,2,1,5
ORD-15687,2023-08-17,2023-08-22,UPS,5.94,0,5,1,5
ORD-15688,2023-08-18,2023-08-21,UPS,8.16,0,3,1,5
ORD-15689,2023-08-18,2023-08-20,UPS,9.92,0,2,1,5
ORD-15690,2023-08-16,2023-08-21,FedEx,10.84,0,5,1,5
ORD-15691,2023-08-16,2023-08-19,FedEx,12.15,0,3,1,5
ORD-15692,2023-08-17,2023-08-21,FedEx,5.14,0,4,1,5
ORD-15693,2023-08-17,2023-08-23,FedEx,10.88,0,6,0,5
ORD-15694,2023-08-16,2023-08-22,UPS,8.33,0,6,0,5
ORD-15695,2023-08-18,2023-08-21,UPS,7.24,0,3,1,5
ORD-15696,2023-08-18,2023-08-23,UPS,8.15,0,5,1,5
ORD-15697,2023-08-17,2023-08-20,DHL,8.14,0,3,1,5
ORD-15698,2023-08-18,2023-08-22,FedEx,13.09,0,4,1,5
ORD-15699,2023-08-18,2023-08-23,UPS,6.56,0,5,1,5
ORD-15700,2023-08-18,2023-08-20,DHL,6.88,0,2,1,5
ORD-15701,2023-08-16,2023-08-20,FedEx,9.82,0,4,1,5
ORD-15702,2023-08-17,2023-08-22,DHL,12.92,0,5,1,5
ORD-15703,2023-08-16,2023-08-22,FedEx,7.43,0,6,0,5
ORD-15704,2023-08-17,2023-08-21,UPS,8.45,0,4,1,5
ORD-15705,2023-08-16,2023-08-19,FedEx,5.37,0,3,1,5
ORD-15706,2023-08-16,2023-08-21,FedEx,7.51,0,5,1,5
ORD-15707,2023-08-17,2023-08-21,UPS,7.65,0,4,1,5
ORD-15708,2023-08-18,2023-08-22,FedEx,12.99,0,4,1,5
ORD-15709,2023-08-16,2023-08-19,DHL,6.08,0,3,1,5
ORD-15710,2023-08-16,2023-08-22,FedEx,5.93,0,6,0,5
ORD-15711,2023-08-16,2023-08-21,UPS,11.77,0,5,1,5
ORD-15712,2023-08-17,2023-08-21,FedEx,5.3,0,4,1,5
ORD-15713,2023-08-17,2023-08-19,DHL,14.06,0,2,1,5
ORD-15714,2023-08-16,2023-08-22,UPS,11.49,0,6,0,5
ORD-15715,2023-08-19,2023-08-21,UPS,8.65,0,2,1,5
ORD-15716,2023-08-18,2023-08-23,FedEx,10.57,0,5,1,5
ORD-15717,2023-08-17,2023-08-19,FedEx,14.37,0,2,1,5
ORD-15718,2023-08-18,2023-08-22,FedEx,13.11,0,4,1,5
ORD-15719,2023-08-19,2023-08-23,UPS,5.51,0,4,1,5
ORD-15720,2023-08-17,2023-08-21,UPS,9.29,0,4,1,5
ORD-15721,2023-08-18,2023-08-23,FedEx,12.68,0,5,1,5
ORD-15722,2023-08-19,2023-08-23,UPS,14.23,0,4,1,5
ORD-15723,2023-08-17,2023-08-20,FedEx,9.88,1,3,1,5
ORD-15724,2023-08-19,2023-08-25,DHL,5.62,0,6,0,5
ORD-15725,2023-08-18,2023-08-20,FedEx,5.29,0,2,1,5
ORD-15726,2023-08-19,2023-08-22,FedEx,9.0,0,3,1,5
ORD-15727,2023-08-19,2023-08-22,DHL,14.48,0,3,1,5
ORD-15728,2023-08-19,2023-08-21,FedEx,6.84,0,2,1,5
ORD-15729,2023-08-17,2023-08-20,DHL,5.62,0,3,1,5
ORD-15730,2023-08-18,2023-08-22,FedEx,11.77,0,4,1,5
ORD-15731,2023-08-17,2023-08-22,UPS,12.73,0,5,1,5
ORD-15732,2023-08-18,2023-08-23,UPS,5.24,0,5,1,5
ORD-15734,2023-08-18,2023-08-20,DHL,6.73,0,2,1,5
ORD-15735,2023-08-17,2023-08-23,DHL,13.48,0,6,0,5
ORD-15736,2023-08-18,2023-08-24,DHL,5.33,0,6,0,5
ORD-15737,2023-08-19,2023-08-24,UPS,13.94,0,5,1,5
ORD-15738,2023-08-18,2023-08-21,DHL,12.28,0,3,1,5
ORD-15739,2023-08-19,2023-08-22,DHL,11.86,0,3,1,5
ORD-15740,2023-08-17,2023-08-23,FedEx,12.35,0,6,0,5
ORD-15741,2023-08-19,2023-08-25,UPS,6.58,0,6,0,5
ORD-15742,2023-08-19,2023-08-25,DHL,6.47,0,6,0,5
ORD-15743,2023-08-18,2023-08-21,UPS,5.25,0,3,1,5
ORD-15744,2023-08-17,2023-08-20,UPS,14.2,0,3,1,5
ORD-15745,2023-08-17,2023-08-23,UPS,6.26,0,6,0,5
ORD-15746,2023-08-20,2023-08-23,FedEx,11.52,0,3,1,5
ORD-15747,2023-08-20,2023-08-24,FedEx,6.82,0,4,1,5
ORD-15748,2023-08-19,2023-08-23,FedEx,11.2,0,4,1,5
ORD-15749,2023-08-19,2023-08-25,UPS,10.35,0,6,0,5
ORD-15750,2023-08-18,2023-08-24,DHL,14.34,0,6,0,5
ORD-15751,2023-08-19,2023-08-22,FedEx,6.51,0,3,1,5
ORD-15752,2023-08-20,2023-08-26,UPS,13.31,0,6,0,5
ORD-15753,2023-08-20,2023-08-22,UPS,14.6,0,2,1,5
ORD-15754,2023-08-19,2023-08-25,FedEx,10.53,0,6,0,5
ORD-15755,2023-08-19,2023-08-24,UPS,12.04,1,5,1,5
ORD-15756,2023-08-20,2023-08-26,FedEx,8.24,0,6,0,5
ORD-15757,2023-08-19,2023-08-24,DHL,9.08,0,5,1,5
ORD-15758,2023-08-19,2023-08-21,FedEx,11.47,0,2,1,5
ORD-15759,2023-08-19,2023-08-22,FedEx,11.95,0,3,1,5
ORD-15760,2023-08-19,2023-08-22,DHL,8.62,0,3,1,5
ORD-15761,2023-08-19,2023-08-25,UPS,9.66,0,6,0,5
ORD-15762,2023-08-19,2023-08-24,DHL,10.47,0,5,1,5
ORD-15763,2023-08-19,2023-08-21,FedEx,9.42,0,2,1,5
ORD-15764,2023-08-20,2023-08-26,FedEx,7.73,0,6,0,5
ORD-15765,2023-08-19,2023-08-24,UPS,9.58,0,5,1,5
ORD-15766,2023-08-19,2023-08-21,FedEx,6.42,0,2,1,5
ORD-15767,2023-08-20,2023-08-26,UPS,11.07,0,6,0,5
ORD-15768,2023-08-21,2023-08-25,DHL,6.55,0,4,1,5
ORD-15769,2023-08-19,2023-08-25,DHL,6.36,0,6,0,5
ORD-15770,2023-08-20,2023-08-22,DHL,12.07,0,2,1,5
ORD-15771,2023-08-20,2023-08-22,UPS,9.38,0,2,1,5
ORD-15772,2023-08-20,2023-08-23,UPS,13.66,0,3,1,5
ORD-15773,2023-08-21,2023-08-27,UPS,14.42,0,6,0,5
ORD-15774,2023-08-20,2023-08-25,UPS,12.29,0,5,1,5
ORD-15775,2023-08-21,2023-08-27,DHL,5.11,0,6,0,5
ORD-15776,2023-08-19,2023-08-24,UPS,8.78,0,5,1,5
ORD-15777,2023-08-21,2023-08-25,UPS,11.36,0,4,1,5
ORD-15778,2023-08-20,2023-08-26,UPS,10.24,0,6,0,5
ORD-15779,2023-08-19,2023-08-23,UPS,6.34,0,4,1,5
ORD-15780,2023-08-20,2023-08-23,UPS,14.83,0,3,1,5
ORD-15781,2023-08-21,2023-08-25,DHL,5.83,0,4,1,5
ORD-15782,2023-08-19,2023-08-21,FedEx,10.77,0,2,1,5
ORD-15783,2023-08-21,2023-08-27,FedEx,11.81,0,6,0,5
ORD-15784,2023-08-19,2023-08-25,FedEx,9.4,0,6,0,5
ORD-15785,2023-08-19,2023-08-24,DHL,5.01,0,5,1,5
ORD-15786,2023-08-21,2023-08-26,UPS,9.86,1,5,1,5
ORD-15787,2023-08-20,2023-08-23,DHL,5.39,0,3,1,5
ORD-15788,2023-08-21,2023-08-23,FedEx,12.25,0,2,1,5
ORD-15789,2023-08-20,2023-08-24,FedEx,5.58,0,4,1,5
ORD-15790,2023-08-20,2023-08-25,DHL,14.75,0,5,1,5
ORD-15791,2023-08-21,2023-08-26,DHL,10.97,0,5,1,5
ORD-15792,2023-08-22,2023-08-25,DHL,11.48,0,3,1,5
ORD-15794,2023-08-20,2023-08-22,FedEx,8.28,0,2,1,5
ORD-15795,2023-08-20,2023-08-22,FedEx,14.26,0,2,1,5
ORD-15796,2023-08-20,2023-08-22,FedEx,11.76,0,2,1,5
ORD-15797,2023-08-20,2023-08-25,DHL,10.55,0,5,1,5
ORD-15798,2023-08-20,2023-08-23,UPS,5.12,0,3,1,5
ORD-15799,2023-08-20,2023-08-24,UPS,11.65,0,4,1,5
ORD-15800,2023-08-21,2023-08-24,DHL,11.86,0,3,1,5
ORD-15801,2023-08-20,2023-08-26,UPS,6.76,0,6,0,5
ORD-15802,2023-08-20,2023-08-23,FedEx,11.2,0,3,1,5
ORD-15803,2023-08-21,2023-08-27,DHL,12.91,0,6,0,5
ORD-15804,2023-08-21,2023-08-26,DHL,11.74,0,5,1,5
ORD-15805,2023-08-22,2023-08-26,DHL,11.4,1,4,1,5
ORD-15806,2023-08-21,2023-08-25,FedEx,10.95,0,4,1,5
ORD-15807,2023-08-21,2023-08-25,UPS,7.54,0,4,1,5
ORD-15808,2023-08-21,2023-08-24,UPS,8.84,0,3,1,5
ORD-15809,2023-08-22,2023-08-28,FedEx,12.64,0,6,0,5
ORD-15810,2023-08-22,2023-08-25,UPS,5.56,0,3,1,5
ORD-15811,2023-08-21,2023-08-25,DHL,6.13,0,4,1,5
ORD-15812,2023-08-20,2023-08-25,FedEx,7.92,0,5,1,5
ORD-15813,2023-08-21,2023-08-23,FedEx,14.0,0,2,1,5
ORD-15814,2023-08-20,2023-08-25,DHL,14.37,0,5,1,5
ORD-15815,2023-08-20,2023-08-25,UPS,12.89,0,5,1,5
ORD-15816,2023-08-22,2023-08-28,UPS,12.71,0,6,0,5
ORD-15817,2023-08-23,2023-08-28,FedEx,8.79,0,5,1,5
ORD-15818,2023-08-23,2023-08-28,FedEx,12.67,0,5,1,5
ORD-15819,2023-08-23,2023-08-27,FedEx,8.44,0,4,1,5
ORD-15820,2023-08-22,2023-08-26,FedEx,10.99,1,4,1,5
ORD-15821,2023-08-22,2023-08-28,FedEx,7.98,0,6,0,5
ORD-15822,2023-08-22,2023-08-28,DHL,10.09,0,6,0,5
ORD-15823,2023-08-22,2023-08-28,UPS,11.12,0,6,0,5
ORD-15824,2023-08-21,2023-08-24,DHL,14.56,0,3,1,5
ORD-15825,2023-08-23,2023-08-28,DHL,6.71,0,5,1,5
ORD-15826,2023-08-21,2023-08-25,DHL,9.44,1,4,1,5
ORD-15827,2023-08-22,2023-08-24,DHL,10.65,0,2,1,5
ORD-15828,2023-08-23,2023-08-28,DHL,7.09,0,5,1,5
ORD-15829,2023-08-22,2023-08-25,UPS,8.17,0,3,1,5
ORD-15830,2023-08-23,2023-08-29,FedEx,6.09,0,6,0,5
ORD-15831,2023-08-21,2023-08-23,FedEx,14.11,0,2,1,5
ORD-15832,2023-08-22,2023-08-24,FedEx,14.62,0,2,1,5
ORD-15833,2023-08-22,2023-08-27,DHL,13.97,0,5,1,5
ORD-15834,2023-08-23,2023-08-27,DHL,10.96,0,4,1,5
ORD-15835,2023-08-21,2023-08-24,DHL,8.57,0,3,1,5
ORD-15836,2023-08-22,2023-08-24,DHL,10.0,0,2,1,5
ORD-15837,2023-08-21,2023-08-26,DHL,12.23,0,5,1,5
ORD-15838,2023-08-23,2023-08-27,FedEx,11.93,0,4,1,5
ORD-15839,2023-08-21,2023-08-23,UPS,13.85,0,2,1,5
ORD-15840,2023-08-23,2023-08-28,FedEx,7.65,0,5,1,5
ORD-15841,2023-08-23,2023-08-28,DHL,11.63,0,5,1,5
ORD-15842,2023-08-21,2023-08-25,FedEx,13.52,0,4,1,5
ORD-15843,2023-08-23,2023-08-26,UPS,13.23,0,3,1,5
ORD-15844,2023-08-22,2023-08-28,DHL,13.64,0,6,0,5
ORD-15845,2023-08-24,2023-08-27,FedEx,14.68,0,3,1,5
ORD-15846,2023-08-23,2023-08-27,UPS,11.09,0,4,1,5
ORD-15847,2023-08-23,2023-08-28,DHL,8.05,0,5,1,5
ORD-15848,2023-08-23,2023-08-26,FedEx,10.84,1,3,1,5
ORD-15849,2023-08-22,2023-08-27,FedEx,12.21,0,5,1,5
ORD-15850,2023-08-24,2023-08-29,FedEx,14.87,0,5,1,5
ORD-15851,2023-08-22,2023-08-26,UPS,9.3,0,4,1,5
ORD-15852,2023-08-22,2023-08-27,FedEx,8.36,0,5,1,5
ORD-15853,2023-08-23,2023-08-27,FedEx,13.01,0,4,1,5
ORD-15854,2023-08-22,2023-08-27,FedEx,9.46,0,5,1,5
ORD-15855,2023-08-24,2023-08-30,DHL,10.18,0,6,0,5
ORD-15856,2023-08-23,2023-08-29,DHL,14.93,0,6,0,5
ORD-15857,2023-08-23,2023-08-28,DHL,8.31,0,5,1,5
ORD-15858,2023-08-23,2023-08-29,UPS,7.58,0,6,0,5
ORD-15859,2023-08-23,2023-08-25,DHL,7.36,0,2,1,5
ORD-15860,2023-08-22,2023-08-28,DHL,14.26,0,6,0,5
ORD-15861,2023-08-24,2023-08-30,FedEx,14.91,0,6,0,5
ORD-15862,2023-08-23,2023-08-25,FedEx,11.91,0,2,1,5
ORD-15863,2023-08-23,2023-08-26,DHL,11.95,1,3,1,5
ORD-15864,2023-08-24,2023-08-26,UPS,14.88,0,2,1,5
ORD-15865,2023-08-22,2023-08-26,UPS,8.77,0,4,1,5
ORD-15866,2023-08-24,2023-08-30,FedEx,5.27,0,6,0,5
ORD-15867,2023-08-23,2023-08-29,FedEx,7.86,0,6,0,5
ORD-15868,2023-08-23,2023-08-29,UPS,7.42,0,6,0,5
ORD-15870,2023-08-23,2023-08-28,DHL,6.19,0,5,1,5
ORD-15871,2023-08-23,2023-08-28,DHL,10.54,0,5,1,5
ORD-15872,2023-08-22,2023-08-25,FedEx,12.01,0,3,1,5
ORD-15873,2023-08-23,2023-08-28,UPS,5.28,0,5,1,5
ORD-15874,2023-08-24,2023-08-30,DHL,7.52,0,6,0,5
ORD-15875,2023-08-24,2023-08-27,UPS,6.02,0,3,1,5
ORD-15876,2023-08-23,2023-08-26,FedEx,9.5,0,3,1,5
ORD-15877,2023-08-23,2023-08-26,FedEx,5.53,0,3,1,5
ORD-15878,2023-08-25,2023-08-28,FedEx,13.08,0,3,1,5
ORD-15879,2023-08-25,2023-08-30,DHL,5.67,0,5,1,5
ORD-15880,2023-08-25,2023-08-28,DHL,7.84,0,3,1,5
ORD-15881,2023-08-24,2023-08-29,UPS,6.88,1,5,1,5
ORD-15882,2023-08-23,2023-08-26,UPS,11.26,0,3,1,5
ORD-15883,2023-08-25,2023-08-27,DHL,9.92,0,2,1,5
ORD-15884,2023-08-25,2023-08-30,UPS,10.4,0,5,1,5
ORD-15885,2023-08-24,2023-08-29,UPS,5.78,0,5,1,5
ORD-15886,2023-08-24,2023-08-28,FedEx,11.23,0,4,1,5
ORD-15887,2023-08-24,2023-08-30,FedEx,9.01,0,6,0,5
ORD-15889,2023-08-24,2023-08-28,DHL,12.09,0,4,1,5
ORD-15890,2023-08-23,2023-08-29,DHL,14.3,0,6,0,5
ORD-15891,2023-08-25,2023-08-31,DHL,11.81,0,6,0,5
ORD-15892,2023-08-24,2023-08-27,FedEx,5.76,0,3,1,5
ORD-15893,2023-08-25,2023-08-31,FedEx,12.05,0,6,0,5
ORD-15894,2023-08-24,2023-08-30,UPS,5.42,0,6,0,5
ORD-15895,2023-08-25,2023-08-29,UPS,8.9,1,4,1,5
ORD-15896,2023-08-25,2023-08-31,UPS,12.61,0,6,0,5
ORD-15897,2023-08-25,2023-08-31,FedEx,13.91,0,6,0,5
ORD-15898,2023-08-25,2023-08-29,FedEx,9.49,0,4,1,5
ORD-15899,2023-08-25,2023-08-28,DHL,5.44,0,3,1,5
ORD-15900,2023-08-26,2023-08-29,UPS,13.4,0,3,1,5
ORD-15901,2023-08-26,2023-09-01,DHL,10.55,0,6,0,5
ORD-15902,2023-08-24,2023-08-27,DHL,7.1,0,3,1,5
ORD-15903,2023-08-24,2023-08-27,UPS,13.67,0,3,1,5
ORD-15904,2023-08-26,2023-08-31,FedEx,14.8,0,5,1,5
ORD-15905,2023-08-25,2023-08-30,DHL,10.45,0,5,1,5
ORD-15906,2023-08-25,2023-08-31,FedEx,12.02,0,6,0,5
ORD-15907,2023-08-24,2023-08-29,FedEx,6.44,0,5,1,5
ORD-15908,2023-08-26,2023-08-31,DHL,14.82,0,5,1,5
ORD-15909,2023-08-24,2023-08-27,FedEx,5.06,0,3,1,5
ORD-15911,2023-08-26,2023-08-29,UPS,13.31,0,3,1,5
ORD-15912,2023-08-24,2023-08-26,DHL,9.07,0,2,1,5
ORD-15913,2023-08-26,2023-08-29,UPS,13.24,0,3,1,5
ORD-15914,2023-08-26,2023-08-30,FedEx,13.13,0,4,1,5
ORD-15915,2023-08-26,2023-08-30,DHL,9.8,0,4,1,5
ORD-15916,2023-08-25,2023-08-28,UPS,6.93,0,3,1,5
ORD-15917,2023-08-24,2023-08-29,FedEx,10.0,1,5,1,5
ORD-15918,2023-08-24,2023-08-26,FedEx,7.55,0,2,1,5
ORD-15919,2023-08-25,2023-08-31,DHL,8.56,0,6,0,5
ORD-15920,2023-08-25,2023-08-28,FedEx,5.61,1,3,1,5
ORD-15921,2023-08-25,2023-08-28,DHL,12.45,0,3,1,5
ORD-15922,2023-08-24,2023-08-27,FedEx,10.51,0,3,1,5
ORD-15923,2023-08-25,2023-08-29,DHL,12.09,0,4,1,5
ORD-15924,2023-08-25,2023-08-28,UPS,8.31,0,3,1,5
ORD-15925,2023-08-26,2023-08-31,UPS,10.21,0,5,1,5
ORD-15926,2023-08-27,2023-08-30,DHL,14.81,1,3,1,5
ORD-15928,2023-08-27,2023-08-29,FedEx,7.93,0,2,1,5
ORD-15929,2023-08-26,2023-08-31,UPS,14.71,0,5,1,5
ORD-15930,2023-08-25,2023-08-29,UPS,12.89,0,4,1,5
ORD-15931,2023-08-27,2023-08-31,FedEx,9.0,0,4,1,5
ORD-15932,2023-08-26,2023-08-29,DHL,10.28,0,3,1,5
ORD-15933,2023-08-26,2023-09-01,UPS,5.1,0,6,0,5
ORD-15934,2023-08-27,2023-08-31,DHL,12.46,0,4,1,5
ORD-15935,2023-08-26,2023-08-29,UPS,7.07,0,3,1,5
ORD-15936,2023-08-25,2023-08-31,FedEx,13.48,0,6,0,5
ORD-15937,2023-08-25,2023-08-29,DHL,10.44,0,4,1,5
ORD-15938,2023-08-26,2023-09-01,DHL,9.65,0,6,0,5
ORD-15939,2023-08-26,2023-08-28,UPS,5.11,0,2,1,5
ORD-15940,2023-08-25,2023-08-28,FedEx,11.77,0,3,1,5
ORD-15941,2023-08-26,2023-09-01,UPS,13.4,1,6,0,5
ORD-15942,2023-08-26,2023-08-29,DHL,9.22,0,3,1,5
ORD-15943,2023-08-26,2023-08-31,UPS,5.24,1,5,1,5
ORD-15944,2023-08-27,2023-08-31,DHL,7.06,0,4,1,5
ORD-15945,2023-08-25,2023-08-27,FedEx,7.25,0,2,1,5
ORD-15946,2023-08-27,2023-09-02,UPS,5.29,0,6,0,5
ORD-15947,2023-08-25,2023-08-31,DHL,9.99,0,6,0,5
ORD-15948,2023-08-26,2023-09-01,UPS,7.24,0,6,0,5
ORD-15949,2023-08-27,2023-09-02,UPS,11.25,0,6,0,5
ORD-15950,2023-08-28,2023-08-30,FedEx,5.38,0,2,1,5
ORD-15951,2023-08-26,2023-08-28,FedEx,8.66,0,2,1,5
ORD-15952,2023-08-26,2023-08-31,UPS,7.8,0,5,1,5
ORD-15954,2023-08-27,2023-09-01,DHL,5.21,0,5,1,5
ORD-15955,2023-08-28,2023-09-02,FedEx,9.91,0,5,1,5
ORD-15956,2023-08-27,2023-08-29,FedEx,14.98,0,2,1,5
ORD-15957,2023-08-27,2023-09-02,UPS,9.31,0,6,0,5
ORD-15958,2023-08-27,2023-09-01,UPS,11.97,0,5,1,5
ORD-15959,2023-08-28,2023-09-01,FedEx,8.53,0,4,1,5
ORD-15960,2023-08-27,2023-09-02,UPS,8.43,0,6,0,5
ORD-15961,2023-08-27,2023-08-31,UPS,5.25,0,4,1,5
ORD-15962,2023-08-27,2023-08-30,DHL,11.88,0,3,1,5
ORD-15963,2023-08-26,2023-09-01,DHL,12.1,0,6,0,5
ORD-15964,2023-08-27,2023-08-29,UPS,8.0,0,2,1,5
ORD-15965,2023-08-27,2023-08-29,UPS,10.59,0,2,1,5
ORD-15966,2023-08-28,2023-08-31,FedEx,11.9,0,3,1,5
ORD-15967,2023-08-29,2023-09-02,UPS,6.43,0,4,1,5
ORD-15968,2023-08-28,2023-09-03,UPS,11.45,0,6,0,5
ORD-15969,2023-08-27,2023-08-29,DHL,8.94,0,2,1,5
